cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
12362498F0,0.261547,0.261395,0.261894,0.019204,0.019189,0.019237,0.9602,18.76
3731768060,0.261547,0.261381,0.261924,0.019204,0.019187,0.01924,0.9602,18.76
4657354A18,0.261547,0.261403,0.26188,0.019204,0.01919,0.019236,0.9602,18.76
0841973219,0.261547,0.261389,0.262074,0.019204,0.019188,0.019255,0.9602,18.76
75177779D4,0.261547,0.261392,0.261921,0.019204,0.019188,0.01924,0.9602,18.76
3668176298,0.261547,0.261401,0.261922,0.019204,0.019189,0.01924,0.9602,18.76
2234370473,0.261546,0.261399,0.261968,0.019203,0.019189,0.019245,0.9602,18.52
2592062D37,0.261546,0.261394,0.261922,0.019203,0.019189,0.01924,0.9602,18.52
1862016834,0.261546,0.261394,0.262073,0.019203,0.019189,0.019255,0.9602,18.52
53836085DC,0.261546,0.261409,0.26192,0.019203,0.01919,0.01924,0.9602,18.52
368824540E,0.261546,0.261393,0.261921,0.019203,0.019189,0.01924,0.9602,18.52
38193871DC,0.261546,0.261399,0.262089,0.019203,0.019189,0.019256,0.9602,18.52
63015099B9,0.261546,0.261401,0.261896,0.019203,0.019189,0.019238,0.9602,18.52
194516401D,0.261546,0.261395,0.262056,0.019203,0.019189,0.019253,0.9602,18.52
41903577FB,0.261546,0.261389,0.261922,0.019203,0.019188,0.01924,0.9602,18.52
A063CDC5F3,0.261546,0.261386,0.261978,0.019203,0.019188,0.019246,0.9602,18.52
3570640955,0.261546,0.261397,0.261995,0.019203,0.019189,0.019247,0.9602,18.52
57649814D1,0.261546,0.261392,0.261889,0.019203,0.019188,0.019237,0.9602,18.52
B04C5F0194,0.261546,0.261396,0.26187,0.019203,0.019189,0.019235,0.9602,18.52
553388418B,0.261546,0.261396,0.262048,0.019203,0.019189,0.019252,0.9602,18.52
4582362CBC,0.261546,0.2614,0.261882,0.019203,0.019189,0.019236,0.9602,18.52
2986716C00,0.261546,0.261387,0.261949,0.019203,0.019188,0.019243,0.9602,18.52
4523749BC2,0.261545,0.261392,0.261896,0.019203,0.019188,0.019238,0.9602,18.34
7898230196,0.261545,0.261401,0.261882,0.019203,0.019189,0.019236,0.9602,18.34
4528771C0B,0.261545,0.261393,0.262048,0.019203,0.019189,0.019252,0.9602,18.34
3255290E46,0.261545,0.2614,0.261899,0.019203,0.019189,0.019238,0.9602,18.34
3255798181,0.261545,0.261385,0.261856,0.019203,0.019188,0.019234,0.9602,18.34
86675321AE,0.261545,0.261402,0.262002,0.019203,0.019189,0.019248,0.9602,18.34
5275294E4F,0.261545,0.261395,0.261997,0.019203,0.019189,0.019247,0.9602,18.34
39174161F3,0.261545,0.261393,0.261896,0.019203,0.019189,0.019238,0.9602,18.34
7733829D93,0.261545,0.261386,0.261944,0.019203,0.019188,0.019242,0.9602,18.34
5844225708,0.261545,0.261396,0.26189,0.019203,0.019189,0.019237,0.9602,18.34
4421109E8C,0.261545,0.261388,0.262109,0.019203,0.019188,0.019258,0.9602,18.34
199595060A,0.261545,0.261381,0.262059,0.019203,0.019187,0.019254,0.9602,18.34
B01B346497,0.261545,0.261392,0.261891,0.019203,0.019188,0.019237,0.9602,18.34
2636257418,0.261545,0.261381,0.261936,0.019203,0.019187,0.019242,0.9602,18.34
319030749E,0.261545,0.26139,0.261926,0.019203,0.019188,0.019241,0.9602,18.34
10228377C9,0.261545,0.261399,0.261903,0.019203,0.019189,0.019238,0.9602,18.34
204985168D,0.261545,0.26139,0.261896,0.019203,0.019188,0.019238,0.9602,18.34
987676979D,0.261545,0.261395,0.261875,0.019203,0.019189,0.019236,0.9602,18.34
3149171A1C,0.261545,0.261397,0.261854,0.019203,0.019189,0.019234,0.9602,18.34
6421388901,0.261545,0.261392,0.261964,0.019203,0.019188,0.019244,0.9602,18.34
82190373E5,0.261545,0.261405,0.261888,0.019203,0.01919,0.019237,0.9602,18.34
6250095D8B,0.261545,0.261397,0.262008,0.019203,0.019189,0.019249,0.9602,18.34
0352812DA8,0.261544,0.261402,0.261821,0.019203,0.019189,0.01923,0.9602,18.13
12018348C8,0.261544,0.261396,0.261902,0.019203,0.019189,0.019238,0.9602,18.13
7377714A2F,0.261544,0.261395,0.261948,0.019203,0.019189,0.019243,0.9602,18.13
7348037FF1,0.261544,0.261394,0.26193,0.019203,0.019189,0.019241,0.9602,18.13
5728970F96,0.261544,0.261369,0.262089,0.019203,0.019186,0.019256,0.9602,18.13
936849784A,0.261544,0.261396,0.26197,0.019203,0.019189,0.019245,0.9602,18.13
5325211721,0.261544,0.26139,0.261999,0.019203,0.019188,0.019248,0.9602,18.13
2765048DC7,0.261544,0.261392,0.262002,0.019203,0.019188,0.019248,0.9602,18.13
8575717989,0.261544,0.26139,0.261827,0.019203,0.019188,0.019231,0.9602,18.13
5208886CB2,0.261544,0.261394,0.262059,0.019203,0.019189,0.019254,0.9602,18.13
21549500FF,0.261544,0.261401,0.261903,0.019203,0.019189,0.019238,0.9602,18.13
2631061438,0.261544,0.261386,0.261869,0.019203,0.019188,0.019235,0.9602,18.13
19181657D3,0.261544,0.261392,0.261896,0.019203,0.019188,0.019238,0.9602,18.13
0197670271,0.261544,0.261413,0.261894,0.019203,0.019191,0.019237,0.9602,18.13
7867752258,0.261544,0.261399,0.261835,0.019203,0.019189,0.019232,0.9602,18.13
4149925272,0.261544,0.261403,0.261861,0.019203,0.01919,0.019234,0.9602,18.13
2892397183,0.261544,0.261385,0.261856,0.019203,0.019188,0.019234,0.9602,18.13
023759666A,0.261544,0.261383,0.262003,0.019203,0.019188,0.019248,0.9602,18.13
1954328A79,0.261544,0.261398,0.261895,0.019203,0.019189,0.019238,0.9602,18.13
6570920EB5,0.261543,0.261397,0.261995,0.019203,0.019189,0.019247,0.9602,17.94
61786932C3,0.261543,0.261406,0.261917,0.019203,0.01919,0.01924,0.9602,17.94
7099139AD2,0.261543,0.261397,0.26199,0.019203,0.019189,0.019247,0.9602,17.94
06790566BB,0.261543,0.261395,0.261896,0.019203,0.019189,0.019238,0.9602,17.94
139763333C,0.261543,0.261385,0.261896,0.019203,0.019188,0.019238,0.9602,17.94
0874383BAA,0.261543,0.261404,0.261856,0.019203,0.01919,0.019234,0.9602,17.94
1768690129,0.261543,0.261397,0.262076,0.019203,0.019189,0.019255,0.9602,17.94
6504681890,0.261543,0.261389,0.262043,0.019203,0.019188,0.019252,0.9602,17.94
48310146DD,0.261543,0.261398,0.261921,0.019203,0.019189,0.01924,0.9602,17.94
126501750C,0.261543,0.261391,0.26199,0.019203,0.019188,0.019247,0.9602,17.94
A035435446,0.261543,0.26139,0.261991,0.019203,0.019188,0.019247,0.9602,17.94
A0074C2AD2,0.261543,0.261395,0.261874,0.019203,0.019189,0.019235,0.9602,17.94
1034832261,0.261543,0.261382,0.261882,0.019203,0.019187,0.019236,0.9602,17.94
56093294B9,0.261543,0.261385,0.261909,0.019203,0.019188,0.019239,0.9602,17.94
25348310B7,0.261543,0.26139,0.261962,0.019203,0.019188,0.019244,0.9602,17.94
9096053C62,0.261543,0.261403,0.261875,0.019203,0.01919,0.019236,0.9602,17.94
25832640E4,0.261543,0.261382,0.261924,0.019203,0.019187,0.01924,0.9602,17.94
3927531D19,0.261543,0.261399,0.261978,0.019203,0.019189,0.019246,0.9602,17.94
1173650E9A,0.261543,0.261389,0.261896,0.019203,0.019188,0.019238,0.9602,17.94
0908533126,0.261543,0.261398,0.261957,0.019203,0.019189,0.019244,0.9602,17.94
4291476E03,0.261542,0.261391,0.261948,0.019203,0.019188,0.019243,0.9602,17.73
5272226A85,0.261542,0.261401,0.261885,0.019203,0.019189,0.019237,0.9602,17.73
1488889E0E,0.261542,0.261391,0.262037,0.019203,0.019188,0.019251,0.9602,17.73
17326357A0,0.261542,0.261392,0.261902,0.019203,0.019188,0.019238,0.9602,17.73
4354080C78,0.261542,0.261388,0.261896,0.019203,0.019188,0.019238,0.9602,17.73
2228095A26,0.261542,0.261393,0.261894,0.019203,0.019189,0.019237,0.9602,17.73
8347809DE6,0.261542,0.261401,0.261947,0.019203,0.019189,0.019243,0.9602,17.73
4389410FB4,0.261542,0.261388,0.262109,0.019203,0.019188,0.019258,0.9602,17.73
325803143B,0.261542,0.261392,0.261894,0.019203,0.019188,0.019237,0.9602,17.73
51573571A2,0.261542,0.261401,0.261994,0.019203,0.019189,0.019247,0.9602,17.73
0682108D50,0.261542,0.261398,0.261926,0.019203,0.019189,0.019241,0.9602,17.73
8336111869,0.261542,0.261392,0.2621,0.019203,0.019188,0.019258,0.9602,17.73
24937958BA,0.261542,0.2614,0.261921,0.019203,0.019189,0.01924,0.9602,17.73
1956542D85,0.261542,0.26139,0.261877,0.019203,0.019188,0.019236,0.9602,17.73
2373312703,0.261542,0.261382,0.261904,0.019203,0.019187,0.019238,0.9602,17.73
47864954A0,0.261542,0.261397,0.261899,0.019203,0.019189,0.019238,0.9602,17.73
6619332D8E,0.261542,0.261397,0.261903,0.019203,0.019189,0.019238,0.9602,17.73
7088305E51,0.261542,0.261387,0.26192,0.019203,0.019188,0.01924,0.9602,17.73
2171272E52,0.261542,0.261398,0.261928,0.019203,0.019189,0.019241,0.9602,17.73
3973246A50,0.261542,0.261399,0.26204,0.019203,0.019189,0.019252,0.9602,17.73
284976112C,0.261542,0.261392,0.261968,0.019203,0.019188,0.019245,0.9602,17.73
7575207A90,0.261541,0.26139,0.26199,0.019203,0.019188,0.019247,0.9602,17.52
6285846C34,0.261541,0.261399,0.262135,0.019203,0.019189,0.019261,0.9602,17.52
8630394A6C,0.261541,0.261401,0.261922,0.019203,0.019189,0.01924,0.9602,17.52
2103532185,0.261541,0.261378,0.261924,0.019203,0.019187,0.01924,0.9602,17.52
1901401DBA,0.261541,0.261378,0.261924,0.019203,0.019187,0.01924,0.9602,17.52
1075325A40,0.261541,0.261389,0.261894,0.019203,0.019188,0.019237,0.9602,17.52
7725436F73,0.261541,0.261414,0.261842,0.019203,0.019191,0.019232,0.9602,17.52
A014A5BF01,0.261541,0.26139,0.261891,0.019203,0.019188,0.019237,0.9602,17.52
5826722B18,0.261541,0.261384,0.262018,0.019203,0.019188,0.01925,0.9602,17.52
8780846758,0.261541,0.261376,0.262023,0.019203,0.019187,0.01925,0.9602,17.52
8761055B4A,0.261541,0.261405,0.261937,0.019203,0.01919,0.019242,0.9602,17.52
9872494FC3,0.261541,0.261396,0.261921,0.019203,0.019189,0.01924,0.9602,17.52
182854423E,0.261541,0.261395,0.261862,0.019203,0.019189,0.019234,0.9602,17.52
6613061692,0.261541,0.261402,0.261818,0.019203,0.019189,0.01923,0.9602,17.52
1899924ADF,0.261541,0.261391,0.261896,0.019203,0.019188,0.019238,0.9602,17.52
6937522044,0.261541,0.26139,0.26205,0.019203,0.019188,0.019253,0.9602,17.52
49252225C4,0.261541,0.261394,0.261896,0.019203,0.019189,0.019238,0.9602,17.52
6969224195,0.261541,0.261394,0.261954,0.019203,0.019189,0.019243,0.9602,17.52
30901318C3,0.261541,0.261399,0.261921,0.019203,0.019189,0.01924,0.9602,17.52
112564714A,0.261541,0.261392,0.261997,0.019203,0.019188,0.019247,0.9602,17.52
10902452A2,0.261541,0.261401,0.261924,0.019203,0.019189,0.01924,0.9602,17.52
4005841C8E,0.261541,0.261402,0.261929,0.019203,0.019189,0.019241,0.9602,17.52
A04C559424,0.26154,0.261386,0.261982,0.019203,0.019188,0.019246,0.9602,17.26
5553295401,0.26154,0.261398,0.261931,0.019203,0.019189,0.019241,0.9602,17.26
1328933E30,0.26154,0.261388,0.261793,0.019203,0.019188,0.019228,0.9602,17.26
69756600BD,0.26154,0.261391,0.261896,0.019203,0.019188,0.019238,0.9602,17.26
4934539E63,0.26154,0.261401,0.261971,0.019203,0.019189,0.019245,0.9602,17.26
70545720FB,0.26154,0.261401,0.261928,0.019203,0.019189,0.019241,0.9602,17.26
9182608FD3,0.26154,0.261383,0.261878,0.019203,0.019188,0.019236,0.9602,17.26
2610387F7B,0.26154,0.261394,0.261896,0.019203,0.019189,0.019238,0.9602,17.26
1848296E18,0.26154,0.261391,0.261928,0.019203,0.019188,0.019241,0.9602,17.26
4402949474,0.26154,0.261403,0.261894,0.019203,0.01919,0.019237,0.9602,17.26
382055126C,0.26154,0.261394,0.261894,0.019203,0.019189,0.019237,0.9602,17.26
3398337C65,0.26154,0.261397,0.261924,0.019203,0.019189,0.01924,0.9602,17.26
7012337B8B,0.26154,0.261381,0.261997,0.019203,0.019187,0.019247,0.9602,17.26
4760903570,0.26154,0.261394,0.261894,0.019203,0.019189,0.019237,0.9602,17.26
460928022F,0.26154,0.26141,0.261863,0.019203,0.01919,0.019234,0.9602,17.26
5913546C86,0.26154,0.261402,0.261873,0.019203,0.019189,0.019235,0.9602,17.26
105031180C,0.26154,0.261395,0.261881,0.019203,0.019189,0.019236,0.9602,17.26
1958771CF3,0.26154,0.261387,0.261943,0.019203,0.019188,0.019242,0.9602,17.26
8819707C73,0.26154,0.261402,0.261926,0.019203,0.019189,0.019241,0.9602,17.26
312415456F,0.26154,0.261395,0.26186,0.019203,0.019189,0.019234,0.9602,17.26
486069653A,0.26154,0.261393,0.261954,0.019203,0.019189,0.019243,0.9602,17.26
60301247BD,0.26154,0.261392,0.26192,0.019203,0.019188,0.01924,0.9602,17.26
3584838DE3,0.26154,0.261402,0.261974,0.019203,0.019189,0.019245,0.9602,17.26
39182187C6,0.26154,0.261385,0.261969,0.019203,0.019188,0.019245,0.9602,17.26
7492117289,0.26154,0.261402,0.261897,0.019203,0.019189,0.019238,0.9602,17.26
1097884289,0.26154,0.261384,0.261911,0.019203,0.019188,0.019239,0.9602,17.26
60868492B2,0.26154,0.261395,0.26197,0.019203,0.019189,0.019245,0.9602,17.26
07245594FF,0.26154,0.261385,0.262059,0.019203,0.019188,0.019254,0.9602,17.26
3250887CCE,0.26154,0.261391,0.261955,0.019203,0.019188,0.019243,0.9602,17.26
438926473B,0.26154,0.261397,0.261967,0.019203,0.019189,0.019245,0.9602,17.26
5251554773,0.261539,0.261404,0.261924,0.019203,0.01919,0.01924,0.9602,16.96
40682867CE,0.261539,0.261396,0.26194,0.019203,0.019189,0.019242,0.9602,16.96
632341899A,0.261539,0.261399,0.261917,0.019203,0.019189,0.01924,0.9602,16.96
97990049E7,0.261539,0.261393,0.261888,0.019203,0.019189,0.019237,0.9602,16.96
9823593D62,0.261539,0.261398,0.261923,0.019203,0.019189,0.01924,0.9602,16.96
4053326E6A,0.261539,0.261403,0.261906,0.019203,0.01919,0.019239,0.9602,16.96
73180841F6,0.261539,0.261397,0.261858,0.019203,0.019189,0.019234,0.9602,16.96
05798370A1,0.261539,0.261403,0.261914,0.019203,0.01919,0.019239,0.9602,16.96
8355545DD9,0.261539,0.261391,0.262074,0.019203,0.019188,0.019255,0.9602,16.96
0757568CE0,0.261539,0.261391,0.262037,0.019203,0.019188,0.019251,0.9602,16.96
2446627C75,0.261539,0.261382,0.261934,0.019203,0.019187,0.019241,0.9602,16.96
5984890776,0.261539,0.261396,0.261966,0.019203,0.019189,0.019244,0.9602,16.96
13900712E0,0.261539,0.261391,0.262037,0.019203,0.019188,0.019251,0.9602,16.96
3767347118,0.261539,0.261393,0.262048,0.019203,0.019189,0.019252,0.9602,16.96
506796268A,0.261539,0.261401,0.262048,0.019203,0.019189,0.019252,0.9602,16.96
2915581D8A,0.261539,0.26139,0.261783,0.019203,0.019188,0.019227,0.9602,16.96
0990398647,0.261539,0.261395,0.261881,0.019203,0.019189,0.019236,0.9602,16.96
3852132FDF,0.261539,0.261391,0.262108,0.019203,0.019188,0.019258,0.9602,16.96
1386365097,0.261539,0.261381,0.261924,0.019203,0.019187,0.01924,0.9602,16.96
B07DD0EB4F,0.261539,0.261395,0.261883,0.019203,0.019189,0.019236,0.9602,16.96
1906654CA4,0.261539,0.261391,0.262037,0.019203,0.019188,0.019251,0.9602,16.96
B07F42F17C,0.261539,0.261389,0.261867,0.019203,0.019188,0.019235,0.9602,16.96
31677627E4,0.261539,0.261381,0.261896,0.019203,0.019187,0.019238,0.9602,16.96
11970171AD,0.261539,0.261391,0.262037,0.019203,0.019188,0.019251,0.9602,16.96
4814435571,0.261539,0.261402,0.261958,0.019203,0.019189,0.019244,0.9602,16.96
62161988DC,0.261539,0.261392,0.262003,0.019203,0.019188,0.019248,0.9602,16.96
505850498C,0.261539,0.261394,0.261959,0.019203,0.019189,0.019244,0.9602,16.96
4354957035,0.261539,0.261401,0.261861,0.019203,0.019189,0.019234,0.9602,16.96
72769411AF,0.261538,0.261397,0.261871,0.019203,0.019189,0.019235,0.9602,16.7
0943496586,0.261538,0.261381,0.261924,0.019203,0.019187,0.01924,0.9602,16.7
71644936A7,0.261538,0.261397,0.261991,0.019203,0.019189,0.019247,0.9602,16.7
365775286E,0.261538,0.261391,0.261955,0.019203,0.019188,0.019243,0.9602,16.7
141119394B,0.261538,0.2614,0.261939,0.019203,0.019189,0.019242,0.9602,16.7
6053488852,0.261538,0.261392,0.26202,0.019203,0.019188,0.01925,0.9602,16.7
0907091B29,0.261538,0.261382,0.261896,0.019203,0.019187,0.019238,0.9602,16.7
1177179ED3,0.261538,0.261381,0.261896,0.019203,0.019187,0.019238,0.9602,16.7
4347231880,0.261538,0.261393,0.261904,0.019203,0.019189,0.019238,0.9602,16.7
6008271613,0.261538,0.261413,0.261848,0.019203,0.019191,0.019233,0.9602,16.7
3969371C8F,0.261538,0.261395,0.261857,0.019203,0.019189,0.019234,0.9602,16.7
B0EDDEE24C,0.261538,0.26139,0.261999,0.019203,0.019188,0.019248,0.9602,16.7
56995823DB,0.261538,0.261391,0.262007,0.019203,0.019188,0.019248,0.9602,16.7
B01119994D,0.261538,0.261402,0.261938,0.019203,0.019189,0.019242,0.9602,16.7
1914536515,0.261538,0.2614,0.26187,0.019203,0.019189,0.019235,0.9602,16.7
18051801A9,0.261538,0.261384,0.2619,0.019203,0.019188,0.019238,0.9602,16.7
4790818414,0.261538,0.261403,0.261998,0.019203,0.01919,0.019248,0.9602,16.7
1420091828,0.261538,0.261396,0.261869,0.019203,0.019189,0.019235,0.9602,16.7
989726489F,0.261538,0.261386,0.261927,0.019203,0.019188,0.019241,0.9602,16.7
2706167FA3,0.261538,0.261395,0.261821,0.019203,0.019189,0.01923,0.9602,16.7
1444292B73,0.261538,0.261381,0.261924,0.019203,0.019187,0.01924,0.9602,16.7
14158246EB,0.261538,0.261382,0.261897,0.019203,0.019187,0.019238,0.9602,16.7
51439677D9,0.261538,0.261401,0.261971,0.019203,0.019189,0.019245,0.9602,16.7
170432557A,0.261538,0.26138,0.261884,0.019203,0.019187,0.019236,0.9602,16.7
330074983C,0.261538,0.261389,0.26189,0.019203,0.019188,0.019237,0.9602,16.7
10940273A3,0.261537,0.261392,0.261957,0.019203,0.019188,0.019244,0.9602,16.44
469172886B,0.261537,0.261397,0.261953,0.019203,0.019189,0.019243,0.9602,16.44
1644154EC9,0.261537,0.261394,0.261881,0.019203,0.019189,0.019236,0.9602,16.44
26456592DF,0.261537,0.261402,0.261903,0.019203,0.019189,0.019238,0.9602,16.44
5372310A73,0.261537,0.26139,0.261951,0.019203,0.019188,0.019243,0.9602,16.44
7404264FEE,0.261537,0.261405,0.261856,0.019203,0.01919,0.019234,0.9602,16.44
37494342D1,0.261537,0.261382,0.261934,0.019203,0.019187,0.019241,0.9602,16.44
1103439AA8,0.261537,0.261391,0.262016,0.019203,0.019188,0.019249,0.9602,16.44
3448224C73,0.261537,0.261388,0.261947,0.019203,0.019188,0.019243,0.9602,16.44
0300989FF6,0.261537,0.261403,0.261813,0.019203,0.01919,0.01923,0.9602,16.44
4683151276,0.261537,0.261394,0.261894,0.019203,0.019189,0.019237,0.9602,16.44
2288415BC9,0.261537,0.261397,0.261892,0.019203,0.019189,0.019237,0.9602,16.44
48403818C1,0.261537,0.261394,0.261805,0.019203,0.019189,0.019229,0.9602,16.44
0781993907,0.261537,0.261395,0.261886,0.019203,0.019189,0.019237,0.9602,16.44
2950679157,0.261537,0.261394,0.261813,0.019203,0.019189,0.01923,0.9602,16.44
2749705857,0.261537,0.261396,0.262,0.019203,0.019189,0.019248,0.9602,16.44
1698521FDA,0.261537,0.261385,0.261996,0.019203,0.019188,0.019247,0.9602,16.44
0836426092,0.261537,0.261393,0.261846,0.019203,0.019189,0.019233,0.9602,16.44
35403369AE,0.261537,0.2614,0.261913,0.019203,0.019189,0.019239,0.9602,16.44
70289622F0,0.261537,0.26139,0.261961,0.019203,0.019188,0.019244,0.9602,16.44
6936388873,0.261537,0.261383,0.261962,0.019203,0.019188,0.019244,0.9602,16.44
4969919AE4,0.261537,0.261393,0.261964,0.019203,0.019189,0.019244,0.9602,16.44
3529441AD7,0.261537,0.261393,0.261875,0.019203,0.019189,0.019236,0.9602,16.44
4325976453,0.261537,0.261399,0.261796,0.019203,0.019189,0.019228,0.9602,16.44
4347820E8D,0.261537,0.26139,0.262003,0.019203,0.019188,0.019248,0.9602,16.44
7997567910,0.261537,0.261397,0.261885,0.019203,0.019189,0.019237,0.9602,16.44
A00B841DE6,0.261537,0.261403,0.261852,0.019203,0.01919,0.019233,0.9602,16.44
B10ADC3677,0.261536,0.26139,0.261999,0.019203,0.019188,0.019248,0.9602,16.17
7488155CFA,0.261536,0.261396,0.261893,0.019203,0.019189,0.019237,0.9602,16.17
7747324E00,0.261536,0.261397,0.261893,0.019203,0.019189,0.019237,0.9602,16.17
B0B46AB901,0.261536,0.26139,0.261999,0.019203,0.019188,0.019248,0.9602,16.17
7923543A86,0.261536,0.261392,0.262074,0.019203,0.019188,0.019255,0.9602,16.17
0651982091,0.261536,0.261382,0.261896,0.019203,0.019187,0.019238,0.9602,16.17
4344057D3A,0.261536,0.261387,0.261887,0.019203,0.019188,0.019237,0.9602,16.17
4384305AEE,0.261536,0.261394,0.261873,0.019203,0.019189,0.019235,0.9602,16.17
1428631F94,0.261536,0.261383,0.261878,0.019203,0.019188,0.019236,0.9602,16.17
6718696B53,0.261536,0.261402,0.26189,0.019203,0.019189,0.019237,0.9602,16.17
619633623A,0.261536,0.261396,0.261904,0.019203,0.019189,0.019238,0.9602,16.17
6134653BCB,0.261536,0.261392,0.261773,0.019203,0.019188,0.019226,0.9602,16.17
4849247D34,0.261536,0.261405,0.261899,0.019203,0.01919,0.019238,0.9602,16.17
079407181C,0.261536,0.261397,0.261902,0.019203,0.019189,0.019238,0.9602,16.17
1464880935,0.261536,0.261386,0.261881,0.019203,0.019188,0.019236,0.9602,16.17
970244139A,0.261536,0.261407,0.261835,0.019203,0.01919,0.019232,0.9602,16.17
B0D17E649D,0.261536,0.26139,0.261999,0.019203,0.019188,0.019248,0.9602,16.17
5075739852,0.261536,0.261396,0.262111,0.019203,0.019189,0.019259,0.9602,16.17
53863279A5,0.261536,0.261392,0.261994,0.019203,0.019188,0.019247,0.9602,16.17
3786681403,0.261536,0.261393,0.261976,0.019203,0.019189,0.019245,0.9602,16.17
1300938000,0.261536,0.261395,0.261889,0.019203,0.019189,0.019237,0.9602,16.17
6447396F7A,0.261536,0.261391,0.262107,0.019203,0.019188,0.019258,0.9602,16.17
4037753B2C,0.261536,0.261393,0.261856,0.019203,0.019189,0.019234,0.9602,16.17
5300281A3D,0.261536,0.261399,0.261857,0.019203,0.019189,0.019234,0.9602,16.17
1087937203,0.261536,0.261397,0.261836,0.019203,0.019189,0.019232,0.9602,16.17
1225379EB9,0.261536,0.261386,0.261884,0.019203,0.019188,0.019236,0.9602,16.17
8994722767,0.261536,0.26139,0.261977,0.019203,0.019188,0.019246,0.9602,16.17
1297658D3E,0.261535,0.261394,0.261932,0.019202,0.019189,0.019241,0.9601,15.9
465533257E,0.261535,0.261393,0.261856,0.019202,0.019189,0.019234,0.9601,15.9
4751682C05,0.261535,0.261399,0.261952,0.019202,0.019189,0.019243,0.9601,15.9
08217999FA,0.261535,0.261376,0.261904,0.019202,0.019187,0.019238,0.9601,15.9
5777274552,0.261535,0.261389,0.26193,0.019202,0.019188,0.019241,0.9601,15.9
59346525C1,0.261535,0.261393,0.261896,0.019202,0.019189,0.019238,0.9601,15.9
119998421F,0.261535,0.261395,0.261948,0.019202,0.019189,0.019243,0.9601,15.9
0938020E93,0.261535,0.261382,0.261874,0.019202,0.019187,0.019235,0.9601,15.9
48646536A5,0.261535,0.261392,0.261949,0.019202,0.019188,0.019243,0.9601,15.9
2540360363,0.261535,0.261393,0.261996,0.019202,0.019189,0.019247,0.9601,15.9
1342464C53,0.261535,0.261394,0.261897,0.019202,0.019189,0.019238,0.9601,15.9
6167905C36,0.261535,0.261399,0.261795,0.019202,0.019189,0.019228,0.9601,15.9
2026352690,0.261535,0.26139,0.26207,0.019202,0.019188,0.019255,0.9601,15.9
3473731580,0.261535,0.261389,0.261881,0.019202,0.019188,0.019236,0.9601,15.9
553041312F,0.261535,0.261404,0.261837,0.019202,0.01919,0.019232,0.9601,15.9
2739926276,0.261535,0.261394,0.261892,0.019202,0.019189,0.019237,0.9601,15.9
7537767A19,0.261535,0.261394,0.261896,0.019202,0.019189,0.019238,0.9601,15.9
1606296563,0.261535,0.261392,0.261896,0.019202,0.019188,0.019238,0.9601,15.9
0968169E51,0.261535,0.261388,0.261994,0.019202,0.019188,0.019247,0.9601,15.9
2245256BDA,0.261535,0.261382,0.261912,0.019202,0.019187,0.019239,0.9601,15.9
5483396187,0.261535,0.261389,0.261906,0.019202,0.019188,0.019239,0.9601,15.9
5530447D3A,0.261535,0.261404,0.261837,0.019202,0.01919,0.019232,0.9601,15.9
24102243C3,0.261535,0.261396,0.261894,0.019202,0.019189,0.019237,0.9601,15.9
0746758431,0.261535,0.261402,0.261824,0.019202,0.019189,0.019231,0.9601,15.9
3564438B47,0.261535,0.261385,0.262027,0.019202,0.019188,0.01925,0.9601,15.9
23304869E0,0.261535,0.26139,0.261837,0.019202,0.019188,0.019232,0.9601,15.9
4772181058,0.261534,0.261393,0.262049,0.019202,0.019189,0.019253,0.9601,15.72
B1CD892257,0.261534,0.261388,0.261851,0.019202,0.019188,0.019233,0.9601,15.72
717850628D,0.261534,0.261398,0.261817,0.019202,0.019189,0.01923,0.9601,15.72
1136440BF1,0.261534,0.261387,0.261959,0.019202,0.019188,0.019244,0.9601,15.72
B184802E49,0.261534,0.261388,0.261851,0.019202,0.019188,0.019233,0.9601,15.72
4156819B8B,0.261534,0.261389,0.261915,0.019202,0.019188,0.019239,0.9601,15.72
3458901765,0.261534,0.261395,0.261846,0.019202,0.019189,0.019233,0.9601,15.72
6037469507,0.261534,0.261395,0.261881,0.019202,0.019189,0.019236,0.9601,15.72
4012869441,0.261534,0.261392,0.26201,0.019202,0.019188,0.019249,0.9601,15.72
4445035EE8,0.261534,0.261391,0.26201,0.019202,0.019188,0.019249,0.9601,15.72
15751563D9,0.261534,0.261393,0.2619,0.019202,0.019189,0.019238,0.9601,15.72
22839062DA,0.261534,0.261394,0.26184,0.019202,0.019189,0.019232,0.9601,15.72
0709312EC3,0.261533,0.261396,0.261903,0.019202,0.019189,0.019238,0.9601,15.52
3207867F93,0.261533,0.261382,0.261924,0.019202,0.019187,0.01924,0.9601,15.52
6620226F4E,0.261533,0.261391,0.261814,0.019202,0.019188,0.01923,0.9601,15.52
7334814FFA,0.261533,0.261393,0.261894,0.019202,0.019189,0.019237,0.9601,15.52
32165068B6,0.261533,0.261392,0.261957,0.019202,0.019188,0.019244,0.9601,15.52
5453547958,0.261533,0.261392,0.261992,0.019202,0.019188,0.019247,0.9601,15.52
2952575DF4,0.261533,0.261397,0.261857,0.019202,0.019189,0.019234,0.9601,15.52
4585093A6E,0.261533,0.261395,0.261845,0.019202,0.019189,0.019233,0.9601,15.52
310160121D,0.261533,0.261394,0.261897,0.019202,0.019189,0.019238,0.9601,15.52
