cig,label,score_raw_final,score_calib_final
0164197BA3,,0.9907126529696809,0.9364972115094272
016319833F,,0.9868467912331285,0.9352964094795432
0158829DD2,,0.9855313747501725,0.9348830212753154
043087514C,,0.9994992090791923,0.9391495828379808
0157779B56,,0.9987332588020543,0.938922552062111
01647579C4,,0.9996765262134941,0.9392020277452738
016104635C,,0.974956828237022,0.93146954193532
01584114E3,,0.9754490280482208,0.931632039032894
01645238AA,,0.9922913326977826,0.9369815774014616
0150283174,1.0,0.999380024959449,0.9391143081000075
01584916E7,,0.9967555771327052,0.9383326921112346
0160977A69,,0.9738772760833472,0.9311118799191002
01603293AC,,0.9891432849297003,0.9360122646394098
0161290CB4,,0.9974597582141376,0.9385433276151482
01596535D1,,0.994560213508718,0.9376716757266187
0167203C44,,0.9926779906909269,0.937099684239731
021141405A,,0.9934415841046893,0.9373323217514518
2334093A77,,0.9249553467792722,0.9129816689528281
01410638DC,,0.9979589035221593,0.938692225169648
0157921088,,0.6917382907494425,0.7582464996290819
01569585D5,,0.9962408896147814,0.938178311701964
0164045E33,,0.9554356236772039,0.9247294329611236
01494398F4,,0.9918268224621215,0.9368394166512598
0163496928,,0.9996472753017964,0.9391933791456761
01649801CD,,0.9774026603993088,0.9322735049153882
0166486C94,,0.9946159778088038,0.9376885477435921
0159447BD0,,0.99953520994804,0.9391602341999093
01662054B3,,0.9879699664108765,0.9356474484379594
32162873FE,,0.5796353827026486,0.6370688801854124
016078297E,,0.9630932866640001,0.9274431027418703
0169626BCA,,0.9356474495231542,0.9172803937954892
0155087DD3,,0.9959307037743098,0.9380850972530375
52200823F0,,0.9521076530001442,0.9235212631475598
01602133F2,,0.9930189628310088,0.9372036647104334
058930450A,,0.9702129679365029,0.9298849458461947
01487998CF,,0.9983292125864226,0.9388024722831021
01537530FD,,0.9948898071094157,0.9377713355342795
0163529465,,0.9551002506092324,0.9246084796562848
0159388B20,,0.9767189269833637,0.9320496416774181
3189549319,,0.9110102183354944,0.9070718087073574
01651985B2,,0.635915958965976,0.7014188848001073
0170171D89,,0.9750615942472822,0.9315041598126721
02308707F1,,0.9985086059826884,0.938855813992919
016822794D,,0.9985637641731467,0.938872206260219
016492760F,,0.9992992382247352,0.9390903869030274
0181042893,,0.9151521832165452,0.9088637904184367
0170311115,,0.9977660248759309,0.9386347285154191
0172837599,,0.9396975035322812,0.9188576467604083
0178375FB0,,0.9964986521556656,0.9382556725946738
01763844AD,,0.9965669646834852,0.9382761597037631
0169968606,,0.9974474411336721,0.9385396490989537
017810728B,,0.9083591327611754,0.9059083020154111
0171535328,,0.9997583675750873,0.9392262196195815
1892033B03,,0.9875117449825284,0.9355044498709507
017227991E,,0.9631668052036705,0.9274687134489098
017179273C,,0.9796832700675772,0.933015269540988
01660282A3,,0.941272384659306,0.9194635312345286
01808634DD,,0.9372448479419669,0.9179057888947915
01665934E3,,0.9984957250423028,0.938851985360001
0168911DC0,,0.9779028220219722,0.9324368310009898
0174143B56,,0.9933916638476196,0.9373171375316358
0171084EF7,,0.9997213267740062,0.9392152716698688
0169634267,,0.9767807165523829,0.9320699005518291
0167317A58,,0.9981281264490353,0.938742628639097
0181312763,,0.9994011006756244,0.9391205472383319
0181400004,,0.9991146831335386,0.9390357066053755
0176529C53,,0.9693143581367447,0.9295809905323329
0178921247,,0.9960744986233872,0.9381283255866331
33586204E6,,0.9056455131404707,0.904703846960608
0182774DDC,,0.9890371599318434,0.9359793469455184
016488101B,,0.9878575339820309,0.9356123886631814
0180261414,,0.9754093998571667,0.9316189692271347
0179089CE7,,0.9634569346750701,0.9275697008064795
0165534AF7,,0.984380955856879,0.9345194730363685
0169298D1D,,0.9965405871999353,0.9382682497789272
017665979C,,0.9907382774443372,0.9365051011729946
018084452F,,0.9642219523573551,0.9278353645117838
0172142810,,0.9990125026975422,0.939005412672531
1799883E6C,,0.9550794188560623,0.9246009607362842
019732668F,,0.9783441223807539,0.9325806326952144
0171986754,,0.9797945572746128,0.9330512718894991
01520313F2,,0.9996307690028613,0.93918849823029
01764646B1,,0.9946621951772542,0.9377025280146648
1595174B37,,0.9945524065330608,0.9376693133119175
01691925A6,,0.9410270588915648,0.919369422261312
017481778B,,0.993495081728327,0.9373485902869874
221664949E,,0.9264499163728311,0.9135944854873492
0181338CD6,,0.9948558610438512,0.9377610780779783
01563407D7,,0.9920239237612202,0.9368997748889161
0178256D7D,,0.9852749090927816,0.9348021375931156
016803178F,,0.9901278327452044,0.9363168993134551
0176941055,,0.8478575267904754,0.8756007988046913
3981665DE3,,0.8168150073836926,0.8570116609273359
0173238085,,0.9741812155494005,0.9312127513189928
0150191587,,0.998139115308871,0.9387459003586466
0149194EC4,,0.9752493418784192,0.9315661568130454
01709711BB,,0.9934048890472091,0.9373211605682763
016597895E,,0.9967190038074789,0.9383217338483885
017130120E,,0.9885029145837062,0.935813395790572
017595637B,,0.9577193476063773,0.9255483354754775
0167845E0F,,0.9913506230750634,0.9366933680868049
016967543C,,0.9997397487787233,0.9392207167929463
0168485E34,,0.9886765401311929,0.9358673725144265
0187679D98,,0.9893297063555408,0.9360700503845565
3230734608,,0.40405657674112627,0.4142522960872038
01882282A8,,0.9944636949303319,0.9376424630376322
