CIG,confidence,cds_confirmed,esiti_found,sources
B543238C43,MEDIUM,False,respinge,sentenze
B54B599719,MEDIUM,False,respinge,sentenze
B54D5B34CF,MEDIUM,False,respinge,sentenze
B5536304B8,MEDIUM,False,respinge,sentenze
B55454FF28,MEDIUM,False,respinge,sentenze
B5553837B0,MEDIUM,False,respinge,sentenze
B55B383074,MEDIUM,False,respinge,sentenze
B55DDFEEC5,MEDIUM,False,respinge,sentenze
B55DEF9DE7,MEDIUM,False,respinge,sentenze
B55E47113C,MEDIUM,False,respinge,sentenze
B55EC62EE7,MEDIUM,False,respinge,sentenze
B56580C7CB,MEDIUM,False,respinge,sentenze
B566A877F0,HIGH,True,dichiara estinto,sentenze
B56FC72244,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B5752A762D,MEDIUM,False,respinge,sentenze
B57532B31C,MEDIUM,False,respinge,ordinanze
B576B9264B,HIGH,True,respinge,ordinanze
B57846636F,MEDIUM,False,respinge,sentenze
B579463515,MEDIUM,False,respinge,sentenze
B57DF4D744,MEDIUM,False,dichiara improcedibile,sentenze
B57E33A49F,MEDIUM,False,respinge,sentenze
B5885DCA14,MEDIUM,False,respinge,sentenze
B5889449AD,MEDIUM,False,respinge,sentenze
B5895CE2A9,MEDIUM,False,dichiara inammissibile,sentenze
B58CF09D09,MEDIUM,False,respinge,sentenze
B5918381A9,MEDIUM,False,respinge,sentenze
B5971F820E,MEDIUM,False,respinge,sentenze
B59D95D4F6,MEDIUM,False,respinge,sentenze
B5A3053824,MEDIUM,False,respinge,sentenze
B5A3056A9D,MEDIUM,False,respinge,sentenze
B5A3057B70,MEDIUM,False,respinge,sentenze
B5A531DD99,MEDIUM,False,dichiara improcedibile,sentenze
B5A58E1FA1,MEDIUM,False,respinge,sentenze
B5A62940AF,MEDIUM,False,dichiara improcedibile,sentenze
B5A83CFCDE,MEDIUM,False,respinge,sentenze
B5A8954AEA,MEDIUM,False,respinge,sentenze
B5AABB059C,MEDIUM,False,respinge,sentenze
B5AD414A71,MEDIUM,False,respinge,sentenze
B5ADA90453,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B5B1DE1173,HIGH,True,respinge,ordinanze
B5B31AD7B0,MEDIUM,False,dichiara estinto,sentenze
B5B5BE0A9A,MEDIUM,False,respinge,sentenze
B5B9C6BDCF,MEDIUM,False,dichiara inammissibile,sentenze
B5BB10B304,MEDIUM,False,respinge,sentenze
B5BB57DE1C,MEDIUM,False,respinge,sentenze
B5C059CC26,MEDIUM,False,respinge,ordinanze
B5C059CC53,MEDIUM,False,respinge,ordinanze
B5C059DD26,MEDIUM,False,respinge,ordinanze
B5C15EB1A8,MEDIUM,False,dichiara improcedibile,sentenze
B5C804CB07,MEDIUM,False,dichiara improcedibile,sentenze
B5D1B0E0D9,MEDIUM,False,respinge,sentenze
B5D4D1BE74,MEDIUM,False,respinge,sentenze
B5D7C5FFB0,MEDIUM,False,dichiara improcedibile,sentenze
B5D7ED46C4,MEDIUM,False,respinge,sentenze
B5DAB01B3E,MEDIUM,False,dichiara irricevibile,sentenze
B5DC701678,MEDIUM,False,respinge,sentenze
B5DCCEA709,HIGH,True,respinge,ordinanze
B5DD5CED3E,MEDIUM,False,respinge,sentenze
B5E0E5D9B2,MEDIUM,False,respinge,sentenze
B5E14043CE,MEDIUM,False,dichiara improcedibile,sentenze
B5E16028AA,MEDIUM,False,dichiara improcedibile,sentenze
B5E1994AEB,MEDIUM,False,dichiara improcedibile,sentenze
B5E8F6DB2A,HIGH,True,respinge,ordinanze
B5E9CFFDFF,MEDIUM,False,dichiara inammissibile,sentenze
B5EB54AA15,MEDIUM,False,respinge,sentenze
B5EF579162,HIGH,True,respinge,sentenze
B5F37668B7,MEDIUM,False,respinge,sentenze
B5F8510FDA,MEDIUM,False,dichiara inammissibile,sentenze
B5FB4A0FCE,MEDIUM,False,respinge,sentenze
B5FBB2D7B8,MEDIUM,False,respinge,"ordinanze, sentenze"
B5FBB2E88B,MEDIUM,False,respinge,"ordinanze, sentenze"
B5FF4DF450,HIGH,True,respinge,ordinanze
B5FF4E0523,HIGH,True,respinge,ordinanze
B60022BD5F,MEDIUM,False,respinge,sentenze
B602C30A55,MEDIUM,False,respinge,ordinanze
B6045198CD,MEDIUM,False,dichiara improcedibile,sentenze
B6049130E4,MEDIUM,False,respinge,sentenze
B6056432DA,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B6056443AD,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B605645480,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B605646553,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B605647626,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B6056486F9,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B6056497CC,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B60564A89F,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B60564B972,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B60564CA45,HIGH,True,"dichiara inammissibile, respinge","ordinanze, sentenze"
B60564DB18,MEDIUM,False,dichiara inammissibile,sentenze
B60564EBEB,MEDIUM,False,dichiara inammissibile,sentenze
B60564FCBE,MEDIUM,False,dichiara inammissibile,sentenze
B605650D91,MEDIUM,False,dichiara inammissibile,sentenze
B605651E64,MEDIUM,False,dichiara inammissibile,sentenze
B605652F37,MEDIUM,False,dichiara inammissibile,sentenze
B60565300F,MEDIUM,False,dichiara inammissibile,sentenze
B6056540E2,MEDIUM,False,dichiara inammissibile,sentenze
B6056551B5,MEDIUM,False,dichiara inammissibile,sentenze
B605656288,MEDIUM,False,dichiara inammissibile,sentenze
B60619AE78,MEDIUM,False,respinge,sentenze
B608001537,MEDIUM,False,respinge,sentenze
B6080036DD,MEDIUM,False,respinge,sentenze
B6080047B0,MEDIUM,False,respinge,sentenze
B6091B9471,MEDIUM,False,respinge,sentenze
B60A000CA2,MEDIUM,False,"dichiara estinto, respinge",sentenze
B60D33E5F5,MEDIUM,False,respinge,sentenze
B60D33F6C8,MEDIUM,False,respinge,sentenze
B60D5FDA16,MEDIUM,False,respinge,sentenze
B6109DC844,MEDIUM,False,dichiara inammissibile,sentenze
B6114713CF,MEDIUM,False,dichiara inammissibile,sentenze
B6123158C0,MEDIUM,False,respinge,ordinanze
B613924CCC,MEDIUM,False,dichiara inammissibile,sentenze
B615F0C4CD,MEDIUM,False,respinge,ordinanze
B616BE4E22,MEDIUM,False,respinge,sentenze
B61B1FD6D3,MEDIUM,False,dichiara inammissibile,sentenze
B61DBB10F2,MEDIUM,False,dichiara inammissibile,sentenze
B61EDEAA9D,MEDIUM,False,respinge,sentenze
B624B9CC7C,MEDIUM,False,respinge,sentenze
B629408031,MEDIUM,False,dichiara inammissibile,sentenze
B629686EAB,MEDIUM,False,respinge,sentenze
B62B9FD2E9,MEDIUM,False,dichiara improcedibile,sentenze
B62B9FE3BC,MEDIUM,False,dichiara improcedibile,sentenze
B62B9FF48F,MEDIUM,False,dichiara improcedibile,sentenze
B62BA00562,MEDIUM,False,dichiara improcedibile,sentenze
B62BA01635,MEDIUM,False,dichiara improcedibile,sentenze
B62BA02708,MEDIUM,False,dichiara improcedibile,sentenze
B62CE5F4F0,MEDIUM,False,respinge,sentenze
B62F156F86,MEDIUM,False,respinge,sentenze
B62F19EAF2,MEDIUM,False,respinge,sentenze
B6355E5B53,MEDIUM,False,respinge,sentenze
B635664423,MEDIUM,False,respinge,sentenze
B63636C517,MEDIUM,False,dichiara estinto,sentenze
B637B3BAD6,MEDIUM,False,respinge,sentenze
B639158A71,MEDIUM,False,dichiara inammissibile,sentenze
B63A4AEF4E,MEDIUM,False,respinge,ordinanze
B63AA47DDB,MEDIUM,False,respinge,sentenze
B63C0A3177,MEDIUM,False,respinge,sentenze
B63E2DBE6E,MEDIUM,False,dichiara inammissibile,sentenze
B641BFA1BA,MEDIUM,False,respinge,sentenze
B64845A3C4,MEDIUM,False,respinge,sentenze
B649CA5FD5,MEDIUM,False,dichiara inammissibile,sentenze
B649E0D8EC,MEDIUM,False,respinge,sentenze
B649E6F9CB,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B64E0982A8,MEDIUM,False,respinge,sentenze
B64E421D79,MEDIUM,False,dichiara inammissibile,sentenze
B652CFEE6A,MEDIUM,False,dichiara improcedibile,sentenze
B654EA42ED,MEDIUM,False,dichiara irricevibile,sentenze
B65772B4A5,MEDIUM,False,respinge,sentenze
B659628729,MEDIUM,False,respinge,sentenze
B65EB1B15C,MEDIUM,False,respinge,sentenze
B65EB1C22F,MEDIUM,False,respinge,sentenze
B661B9C82F,MEDIUM,False,respinge,sentenze
B6648CC268,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B6648CC26B,MEDIUM,False,respinge sui motivi aggiunti,sentenze
B66C1241F9,MEDIUM,False,respinge,sentenze
B670D49819,MEDIUM,False,respinge,ordinanze
B67215A749,MEDIUM,False,respinge,sentenze
B674EF9D18,MEDIUM,False,respinge,sentenze
B678C0099B,HIGH,True,respinge,ordinanze
B678F63515,MEDIUM,False,dichiara improcedibile,sentenze
B67C0186D3,MEDIUM,False,respinge,sentenze
B67DA3A796,MEDIUM,False,respinge,ordinanze
B68486A591,MEDIUM,False,respinge,ordinanze
B686EEFF1C,HIGH,True,respinge,ordinanze
B68CA3A57B,MEDIUM,False,respinge,sentenze
B68F446836,MEDIUM,False,respinge,sentenze
B691B817F5,MEDIUM,False,respinge,ordinanze
B69703E597,MEDIUM,False,respinge,sentenze
B69772F006,MEDIUM,False,respinge,sentenze
B697B1251E,MEDIUM,False,respinge,sentenze
B69A954173,MEDIUM,False,dichiara inammissibile,sentenze
B69C36542E,MEDIUM,False,dichiara inammissibile,sentenze
B6A29C6089,HIGH,True,respinge,ordinanze
B6A49B7C65,MEDIUM,False,respinge,ordinanze
B6A9621B78,MEDIUM,False,respinge,ordinanze
B6AB0ED886,MEDIUM,False,respinge,sentenze
B6AE15F2FC,MEDIUM,False,respinge,sentenze
B6AE291F7D,HIGH,True,respinge,"ordinanze, sentenze"
B6B4619244,MEDIUM,False,dichiara inammissibile,sentenze
B6B596F721,MEDIUM,False,respinge,ordinanze
B6B5C1FEE0,HIGH,True,respinge,ordinanze
B6B7A962D4,MEDIUM,False,dichiara estinto,sentenze
B6C26A820A,MEDIUM,False,respinge,sentenze
B6C26A92DD,MEDIUM,False,respinge,sentenze
B6C26AA3B0,MEDIUM,False,respinge,sentenze
B6D1E60E90,MEDIUM,False,respinge,sentenze
B6DB8A4C65,MEDIUM,False,respinge,sentenze
B6DECB757E,MEDIUM,False,respinge,sentenze
B6DF47DFAE,MEDIUM,False,respinge,sentenze
B6E04E7849,HIGH,True,respinge,sentenze
B6E04E8C1C,HIGH,True,respinge,sentenze
B6E04EADC2,HIGH,True,respinge,sentenze
B6E04EBE95,HIGH,True,respinge,sentenze
B6E04ECF68,HIGH,True,respinge,sentenze
B6E4C2CB89,MEDIUM,False,respinge,ordinanze
B6ED0EA660,MEDIUM,False,dichiara improcedibile,sentenze
B6F3CBBF6E,MEDIUM,False,respinge,sentenze
B6F3EADA66,MEDIUM,False,dichiara inammissibile,sentenze
B6FA5B5093,MEDIUM,False,respinge,sentenze
B6FF373837,MEDIUM,False,dichiara inammissibile,sentenze
B71027C289,MEDIUM,False,respinge,sentenze
B713336866,MEDIUM,False,respinge,sentenze
B71AB47D5E,HIGH,True,"dichiara inammissibile, respinge",sentenze
B71E333351,MEDIUM,False,dichiara inammissibile,sentenze
B72026E8FE,MEDIUM,False,respinge,sentenze
B729E4A784,MEDIUM,False,respinge,ordinanze
B72C7BBA56,MEDIUM,False,dichiara inammissibile,sentenze
B72CCFAE9C,MEDIUM,False,respinge,sentenze
B72FB34459,MEDIUM,False,respinge,sentenze
B73C4C8D4E,MEDIUM,False,dichiara inammissibile,sentenze
B73C4C9E21,MEDIUM,False,dichiara inammissibile,sentenze
B747564B6E,MEDIUM,False,respinge,sentenze
B74FC7621C,MEDIUM,False,dichiara improcedibile,sentenze
B74FC84DA6,MEDIUM,False,dichiara inammissibile,sentenze
B754D1F234,MEDIUM,False,respinge,sentenze
B758291CEF,MEDIUM,False,respinge,sentenze
B758292DC2,MEDIUM,False,dichiara inammissibile,sentenze
B75978FFB2,MEDIUM,False,respinge,sentenze
B75B66B6FE,MEDIUM,False,respinge,sentenze
B75B66C7D1,MEDIUM,False,respinge,sentenze
B75B7174EF,MEDIUM,False,respinge,sentenze
B7609C2D2F,MEDIUM,False,dichiara irricevibile,sentenze
B761288AA5,MEDIUM,False,dichiara improcedibile,sentenze
B7613E49D3,MEDIUM,False,dichiara improcedibile,sentenze
B762684881,MEDIUM,False,respinge,ordinanze
B76AF9B9D0,MEDIUM,False,respinge,ordinanze
B773149DAA,MEDIUM,False,dichiara estinto,sentenze
B774178895,HIGH,True,respinge,sentenze
B774BE531E,MEDIUM,False,respinge,sentenze
B774BEA73D,MEDIUM,False,respinge,sentenze
B775E2D92B,MEDIUM,False,respinge,ordinanze
B775F9A661,HIGH,True,respinge,ordinanze
B7879E17B1,MEDIUM,False,respinge,sentenze
B78CD3AF88,MEDIUM,False,dichiara improcedibile,sentenze
B78F147F8B,MEDIUM,False,respinge,sentenze
B7946B5F3D,MEDIUM,False,respinge,sentenze
B7947DB1DF,MEDIUM,False,dichiara estinto,sentenze
B7994D6898,HIGH,True,respinge,"ordinanze, sentenze"
B79CF1E0FA,MEDIUM,False,dichiara estinto,sentenze
B7A0233873,HIGH,True,respinge,"ordinanze, sentenze"
B7A8A2799E,HIGH,True,respinge,ordinanze
B7A8A28A71,HIGH,True,respinge,ordinanze
B7A8A29B44,HIGH,True,respinge,ordinanze
B7AFBB9240,HIGH,True,respinge,ordinanze
B7B1EA756B,MEDIUM,False,respinge,ordinanze
B7BDBAF3C3,MEDIUM,False,respinge,sentenze
B7C510F029,MEDIUM,False,dichiara inammissibile,sentenze
B7CDA60155,MEDIUM,False,respinge,sentenze
B7CFFD171E,MEDIUM,False,respinge,sentenze
B7D3446116,MEDIUM,False,respinge,sentenze
B7D85425AB,MEDIUM,False,respinge,ordinanze
B7D8E36915,MEDIUM,False,respinge,sentenze
B7DC5A1492,MEDIUM,False,dichiara inammissibile,sentenze
B7DD9E1A89,MEDIUM,False,respinge,sentenze
B7E22E078A,MEDIUM,False,respinge,ordinanze
B7E811230C,MEDIUM,False,respinge,sentenze
B7FC107C7B,MEDIUM,False,respinge,ordinanze
B7FC108D4E,MEDIUM,False,respinge,ordinanze
B813AD52B6,MEDIUM,False,respinge,ordinanze
B81B82E364,MEDIUM,False,respinge,sentenze
B81B83050A,MEDIUM,False,respinge,sentenze
B81D7BDE61,MEDIUM,False,respinge,sentenze
B82CBAA9A1,HIGH,True,respinge,ordinanze
B82CBC0BC8,HIGH,True,respinge,ordinanze
B82CBC1C9B,HIGH,True,respinge,ordinanze
B83A9DF89E,MEDIUM,False,respinge,ordinanze
B83D4BE979,MEDIUM,False,respinge,ordinanze
B83D4BFA4C,MEDIUM,False,respinge,ordinanze
B83D4C0B1F,MEDIUM,False,respinge,ordinanze
B83D4C1BF2,MEDIUM,False,respinge,ordinanze
B83D4C2CC5,MEDIUM,False,respinge,ordinanze
B83D4C3D98,MEDIUM,False,respinge,ordinanze
B83D4C4E6B,MEDIUM,False,respinge,ordinanze
B83D4C5F3E,MEDIUM,False,respinge,ordinanze
B83D4C6016,MEDIUM,False,respinge,ordinanze
B83D4C70E9,MEDIUM,False,respinge,ordinanze
B83D4C81BC,MEDIUM,False,respinge,ordinanze
B83D4C928F,MEDIUM,False,respinge,ordinanze
B83D4CA362,MEDIUM,False,respinge,ordinanze
B83D4CB435,MEDIUM,False,respinge,ordinanze
B83D4CC508,MEDIUM,False,respinge,ordinanze
B83F25DB29,MEDIUM,False,dichiara inammissibile,sentenze
B8650D112D,MEDIUM,False,dichiara improcedibile,sentenze
B86CE1F8C5,MEDIUM,False,respinge,sentenze
B871A006CA,MEDIUM,False,respinge,sentenze
B886F92636,MEDIUM,False,respinge,ordinanze
B89C92EAE9,MEDIUM,False,respinge,ordinanze
B89C92FBBC,MEDIUM,False,respinge,ordinanze
B89C930C8F,MEDIUM,False,respinge,ordinanze
B89E8CE3F3,MEDIUM,False,respinge,sentenze
B8A0AB6EE6,MEDIUM,False,dichiara improcedibile,sentenze
B8A20F9DDD,MEDIUM,False,respinge,sentenze
B8A20FAEB0,MEDIUM,False,respinge,sentenze
B8A22EEB4E,MEDIUM,False,dichiara inammissibile,sentenze
B8A24A5596,MEDIUM,False,respinge,ordinanze
B8B7C39D2A,MEDIUM,False,respinge,ordinanze
B93B81858F,MEDIUM,False,respinge,ordinanze
BA412FF40F,MEDIUM,False,dichiara improcedibile,sentenze
G67H210297,MEDIUM,False,dichiara improcedibile,sentenze
Y433CF8F73,MEDIUM,False,dichiara improcedibile,sentenze
Z103DFEB03,MEDIUM,False,dichiara inammissibile,sentenze
Z123D8788A,MEDIUM,False,respinge,sentenze
Z323D23546,MEDIUM,False,dichiara inammissibile,sentenze
Z493AC0E29,MEDIUM,False,respinge,sentenze
Z703B69E05,MEDIUM,False,respinge,ordinanze
Z893D4BC4D,MEDIUM,False,respinge,ordinanze
Z8F3A88E40,MEDIUM,False,respinge,sentenze
Z943D0121D,MEDIUM,False,dichiara improcedibile,sentenze
Z993C64F44,MEDIUM,False,dichiara estinto,sentenze
ZA0386A3E1,HIGH,True,respinge,sentenze
ZB23A91D07,HIGH,True,respinge,sentenze
ZC237AFE9D,MEDIUM,False,respinge,sentenze
ZE33D33AB9,MEDIUM,False,respinge,sentenze
