cig,label,score_raw_final,score_calib_final,rank_pct_global,rank_pct_within_U
0154665198,,0.0180199062773695,0.3513550665180588,75.91,78.84
0140785374,,0.0163858263413897,0.3501555892622211,72.43,75.27
0140883453,,0.0468960530286308,0.3728497833224599,90.58,93.38
0430987DB5,,0.0109349880731681,0.3461682142431813,58.85,61.17
01580467AD,,0.0118259322928162,0.3468184962002223,61.35,63.78
0173776C7A,,0.0222133640224516,0.3544417971849221,80.74,83.7
0164122DBE,,0.0338439408559019,0.3630658855503828,86.74,89.68
0158814175,,0.0094364638722295,0.3450757683897553,51.99,54.06
0159444957,,0.0108114019629028,0.3460780565835809,58.5,60.82
01307298F9,,0.0713313259461986,0.3914438167865582,94.64,96.96
0150283174,1.0,0.4463697080233766,0.6830079211763553,99.55,
01610441B6,,0.0141381822569482,0.3485088257233963,66.81,69.42
0166837E3B,,0.0681744967733775,0.3890225404514893,94.25,96.65
01170039EB,,0.042642890023988,0.3696497043690925,89.73,92.58
0161057C6D,,0.0167768444229184,0.3504424397748971,73.33,76.2
0163344BB8,,0.0456077543962057,0.371879276683684,90.37,93.19
0164727105,,0.010443182449517,0.3458095012658747,57.12,59.38
04308615BD,,0.0152965584693838,0.3493570750741094,69.72,72.44
0157899E5C,,0.018656168382865,0.3518226163879098,76.92,79.87
01636063F0,,0.0107796881783866,0.3460549227515147,58.41,60.72
01508250BA,,0.0240451729492107,0.3557939912524743,82.15,85.12
01600605AF,,0.0198360157025999,0.3526903653168276,78.47,81.43
0153789EAE,,0.0162290979030969,0.3500406438240484,71.89,74.7
01693800CC,,0.3506652530863322,0.6128104955088517,99.31,99.94
0172500F7C,,0.014679305323348,0.3489049572358566,68.43,71.11
0144870E7D,,0.0097577594320244,0.3453098602223692,54.08,56.22
01787537A2,,0.0345220152226255,0.3635714697296939,86.97,89.9
017925885F,,0.0306473092452064,0.3606865113980538,85.28,88.25
01694022F3,,0.0214592035869611,0.3538857692791259,80.1,83.07
016521106E,,0.0776470235768681,0.3963038989619186,95.27,97.41
0094698342,,0.0143004174515783,0.3486275687611802,67.31,69.95
0169223F38,,0.0110183594711937,0.3462290409942364,59.1,61.43
0178952BD9,,0.0130098670826182,0.3476835113291494,64.59,67.12
01713602BE,,0.0123883847223376,0.347229313572896,62.87,65.34
0177747974,,0.0506504198664565,0.3756838626921523,91.33,94.08
01607173DC,,0.0548224979297298,0.3788432727947153,92.12,94.86
0178991C08,,0.0434833779047813,0.3702811897134941,89.9,92.73
018024460C,,0.0517632453289623,0.3765255557828678,91.58,94.31
0175787803,,0.0147189601220268,0.3489339949236955,68.46,71.14
01446286CB,,0.0559626080386031,0.3797084535657113,92.4,95.11
018142764A,,0.0551227265682866,0.3790710289621103,92.18,94.92
0188569C0C,,0.0181920209173039,0.3514815148879722,76.21,79.16
0184321A7D,,0.0348225273135705,0.3637956333418042,87.11,90.03
0187246847,,0.0102116006967084,0.3456406509591979,55.59,57.8
0145608F81,,0.0096154737513973,0.3452061834366516,52.92,55.03
0191362CE7,,0.0129714496966333,0.3476554267165581,64.48,67.02
01844103F1,,0.0380044957278557,0.3661728002475652,88.29,91.17
0183798AE5,,0.0130182165985445,0.347689615292202,64.61,67.15
0182659EF5,,0.0149467907566778,0.3491008482821675,69.01,71.71
0188553ED7,,0.0460598374878228,0.3722197246501381,90.43,93.25
0192579935,,0.0105113631293347,0.3458592204007472,57.53,59.82
0182174EB9,,0.1263189976268642,0.4343798942899979,97.56,99.16
0189415632,,0.0158007642811881,0.3497265906198786,70.83,73.6
0172653DBF,,0.0596760641521208,0.3825317167941349,92.99,95.63
019525270A,,0.019456572073838,0.3524111874369851,78.01,80.97
0185845424,,0.0798671090937183,0.3980172380532404,95.4,97.49
018823044E,,0.0434521120052675,0.3702576906836091,89.89,92.72
0185712662,,0.0839202344830791,0.40115164356618,95.72,97.76
01909118BB,,0.0120715463668321,0.3469978656161102,62.04,64.49
0430944A3A,,0.0105171312843251,0.3458634268447846,57.7,59.99
0188069F6E,,0.0336289059509374,0.3629056148825166,86.65,89.6
0176386653,,0.0128208040551324,0.3475453090828641,63.92,66.43
0203326DE8,,0.014648023952735,0.34888205187951,68.4,71.08
01879247C8,,0.021390021599193,0.3538347824908167,80.0,82.97
0182150AEC,,0.0138633110648336,0.3483076851915163,66.26,68.86
018103961A,,0.0143813447660525,0.348686808037333,67.47,70.11
018268546D,,0.0132042919012341,0.3478256597255885,64.96,67.52
0197722D57,,0.0377289361921954,0.3659666769339371,88.21,91.08
0201492474,,0.0102116006967084,0.3456406509591979,55.59,57.8
0195192587,,0.0122145487744436,0.347102318814547,62.5,64.96
0126623C97,,0.0198558905932892,0.3527049911589532,78.49,81.46
0197383599,,0.0111787249563239,0.3463460558224387,59.54,61.88
0193836685,,0.0103826598288049,0.3457653694110106,56.87,59.13
0198417AE0,,0.0128233365043347,0.3475471600957376,63.93,66.45
01965072B4,,0.0329204681567171,0.3623778148328724,86.37,89.32
01999045FE,,0.0731270169785575,0.3928235015029037,94.87,97.12
0193218887,,0.0856830487070623,0.4025174249260835,95.89,97.92
0203463EF6,,0.0101764893700441,0.3456150540725598,55.39,57.6
01794441DF,,0.014081177383957,0.3484671072337731,66.69,69.31
0208679F57,,0.0102701087831686,0.3456833065566446,56.01,58.23
0203771D22,,0.0203045368066259,0.3530352212773123,79.04,82.02
0207871492,,0.0723382572526254,0.3922172609953025,94.78,97.08
0207497FEC,,0.1080552638569879,0.4199756297202758,97.07,98.82
020975574B,,0.0133948340093065,0.3479649956927442,65.24,67.81
0210189D6F,,0.0642869857101011,0.3860483501088945,93.72,96.22
020662612B,,0.0622599083510205,0.3845008603581296,93.39,95.98
0202627D13,,0.0239372212226703,0.3557142399941407,82.05,85.02
02091113DA,,0.0102641829802554,0.3456789862089653,55.98,58.2
020379836D,,0.017842723723613,0.3512249166610505,75.57,78.49
021083528B,,0.0921650791044073,0.4075523961629748,96.28,98.22
02127384F2,,0.0233799776769055,0.3553026938450654,81.66,84.62
020806008B,,0.0112040313532927,0.3463645229886836,59.59,61.94
021013942F,,0.0160866106322983,0.3499361580436912,71.53,74.32
020793488E,,0.024263532999869,0.3559553330900418,82.27,85.23
0215251EBA,,0.3657456525446261,0.6242790567878098,99.38,99.97
0208255176,,0.0247033857743462,0.3562804307367122,82.49,85.45
0210730BE2,,0.015070995457943,0.3491918260429367,69.22,71.93
021035024F,,0.0292819868478233,0.3596723234076199,84.69,87.65
020438255B,,0.0240181584398011,0.3557740330520754,82.13,85.09
02071208D2,,0.0085049322547989,0.3443974912429182,46.29,48.14
0208146781,,0.0297667960630494,0.3600323061541038,84.88,87.84
02070406CE,,0.0267185828385337,0.3577715647203773,83.49,86.46
020921165F,,0.0111443711409479,0.3463209871066339,59.5,61.85
0206116C4A,,0.0134263126834182,0.3479880173172716,65.3,67.87
0204838DA6,,0.0123255452619067,0.3471834040901621,62.74,65.21
0205972577,,0.0127687678054712,0.3475072758678756,63.77,66.28
0213318394,,0.0432605735943999,0.3701137464051396,89.85,92.69
0222366E36,,0.0072257097435849,0.3434670823036559,17.56,18.27
0213508060,,0.0237140537076214,0.3555493964147274,81.93,84.89
01958650E9,,0.0851878809755406,0.4021336284589627,95.82,97.87
0225780F88,,0.0168779470071046,0.3505166261454134,73.68,76.56
022066742A,,0.0191706312466747,0.3522008713676525,77.66,80.62
0219998C14,,0.0435849231604794,0.3703575140007605,89.94,92.78
02159829F9,,0.0218589123734928,0.3541804177370413,80.47,83.43
0222575AB0,,0.0194193188069899,0.3523837835569661,77.96,80.91
0220462AFC,,0.0104116600046114,0.3457865154136247,57.01,59.27
0224089C14,1.0,0.6353704768627734,0.7984836158228937,99.82,
02128143AA,,0.0268612098237495,0.3578772055518878,83.59,86.57
02076172F7,,0.0342285538499685,0.363352622691857,86.88,89.82
0216514101,,0.01649083476854,0.3502326127171008,72.78,75.62
02245031BC,,0.0495478280541067,0.3748506498875217,91.1,93.88
02753509FF,,0.0273891438815916,0.3582683553535692,83.88,86.85
0226485554,,0.0151734616962448,0.3492668890323646,69.46,72.18
0219514CAB,,0.0273700865574788,0.3582542323713765,83.85,86.82
0241947CF7,,0.0138396351123085,0.3482903625365081,66.21,68.81
0228687E77,,0.0085049322547989,0.3443974912429182,46.29,48.14
0207281DAD,,0.013157309359585,0.3477913072380842,64.88,67.43
0222841634,,0.0076479364327907,0.3437740453808241,42.02,43.69
0226141972,,0.025721746680224,0.3570336151236468,83.01,85.98
0222596C04,1.0,0.3558444859326823,0.6167641104204302,99.34,
0085673B95,,0.010792065760658,0.346063951574999,58.44,60.75
0243442EAD,,0.0216734266362076,0.3540436716939334,80.34,83.29
02176033AC,,0.0252905821738795,0.3567146373723927,82.8,85.77
0223086064,,0.0162545367849233,0.3500592996464483,72.0,74.82
02320169A6,1.0,0.2276391646977953,0.5156414838874426,98.78,
0239638B85,,0.0238920168142956,0.3556808468117582,82.0,84.97
023226357C,,0.0164497064171876,0.3502024442295324,72.59,75.42
