cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
8027708236,0.348868,0.341586,0.391414,0.01437,0.013921,0.0172,0.7185,25.32
3288975407,0.348868,0.341747,0.391414,0.01437,0.01393,0.0172,0.7185,25.32
54691315AC,0.348867,0.341464,0.391414,0.01437,0.013913,0.0172,0.7185,25.23
34136454F7,0.348867,0.341285,0.391414,0.01437,0.013902,0.0172,0.7185,25.23
45203506D2,0.348867,0.34158,0.391414,0.01437,0.01392,0.0172,0.7185,25.23
2388798278,0.348865,0.341597,0.391414,0.01437,0.013921,0.0172,0.7185,25.17
16270869D5,0.348863,0.341822,0.391414,0.014369,0.013935,0.0172,0.7184,25.12
03896773A1,0.348863,0.341231,0.391414,0.014369,0.013899,0.0172,0.7184,25.12
A05A5274A5,0.348862,0.341352,0.391414,0.014369,0.013906,0.0172,0.7184,25.07
B1C94F0260,0.348861,0.34162,0.391414,0.014369,0.013923,0.0172,0.7184,25.03
312206270F,0.34886,0.341735,0.391414,0.014369,0.01393,0.0172,0.7184,24.98
8908864325,0.34886,0.341462,0.391414,0.014369,0.013913,0.0172,0.7184,24.98
860496301C,0.348859,0.341679,0.391414,0.014369,0.013926,0.0172,0.7184,24.9
4791303450,0.348859,0.341207,0.391414,0.014369,0.013897,0.0172,0.7184,24.9
6124049D18,0.348859,0.341438,0.391414,0.014369,0.013911,0.0172,0.7184,24.9
B2FA58EF37,0.348858,0.341351,0.391414,0.014369,0.013906,0.0172,0.7184,24.83
9389464ECC,0.348857,0.341586,0.391414,0.014369,0.013921,0.0172,0.7184,24.8
1741654A56,0.348856,0.341685,0.391414,0.014369,0.013927,0.0172,0.7184,24.73
2152825762,0.348856,0.341475,0.391414,0.014369,0.013914,0.0172,0.7184,24.73
92898789D6,0.348856,0.341466,0.391414,0.014369,0.013913,0.0172,0.7184,24.73
1565957C95,0.348855,0.341685,0.391414,0.014369,0.013927,0.0172,0.7184,24.67
3820121F8F,0.348854,0.341621,0.391414,0.014369,0.013923,0.0172,0.7184,24.63
B1DFAFEC3D,0.348853,0.34162,0.391414,0.014369,0.013923,0.0172,0.7184,24.6
292847807F,0.348852,0.341585,0.391414,0.014369,0.01392,0.0172,0.7184,24.55
30569746BE,0.348852,0.341679,0.391414,0.014369,0.013926,0.0172,0.7184,24.55
14091768D0,0.348848,0.341621,0.391414,0.014368,0.013923,0.0172,0.7184,24.5
092699654B,0.348847,0.341598,0.391414,0.014368,0.013921,0.0172,0.7184,24.45
51867197EA,0.348847,0.341595,0.391414,0.014368,0.013921,0.0172,0.7184,24.45
B42BAB6AFD,0.348844,0.341019,0.391414,0.014368,0.013886,0.0172,0.7184,24.4
89361876CB,0.348843,0.341279,0.391414,0.014368,0.013902,0.0172,0.7184,24.37
B25FF6F6AC,0.348841,0.340597,0.391414,0.014368,0.01386,0.0172,0.7184,24.33
0633716EF8,0.34884,0.341536,0.391414,0.014368,0.013917,0.0172,0.7184,24.28
270345734A,0.34884,0.341822,0.391414,0.014368,0.013935,0.0172,0.7184,24.28
7012870366,0.348839,0.341586,0.391414,0.014368,0.013921,0.0172,0.7184,24.22
5220978756,0.348839,0.341595,0.391414,0.014368,0.013921,0.0172,0.7184,24.22
6535676274,0.348835,0.341203,0.391414,0.014368,0.013897,0.0172,0.7184,24.17
1138303D56,0.348834,0.341726,0.391414,0.014368,0.013929,0.0172,0.7184,24.13
B0E70A7498,0.348833,0.341641,0.391414,0.014368,0.013924,0.0172,0.7184,24.1
85357893EA,0.348831,0.341586,0.391414,0.014367,0.013921,0.0172,0.7183,24.07
63636455FA,0.34883,0.341467,0.391414,0.014367,0.013913,0.0172,0.7183,24.03
B0B5A7C362,0.348828,0.34162,0.391414,0.014367,0.013923,0.0172,0.7183,24.0
601160448E,0.348827,0.341534,0.391414,0.014367,0.013917,0.0172,0.7183,23.97
1597287AEB,0.348826,0.341477,0.391414,0.014367,0.013914,0.0172,0.7183,23.93
2425555F4A,0.348824,0.341467,0.391414,0.014367,0.013913,0.0172,0.7183,23.85
17899308F4,0.348824,0.341536,0.391414,0.014367,0.013917,0.0172,0.7183,23.85
7588590E8F,0.348824,0.341586,0.391414,0.014367,0.013921,0.0172,0.7183,23.85
703247344E,0.348824,0.341586,0.391414,0.014367,0.013921,0.0172,0.7183,23.85
22772340F2,0.348822,0.34107,0.391414,0.014367,0.013889,0.0172,0.7183,23.73
4036999CF3,0.348822,0.341462,0.391414,0.014367,0.013913,0.0172,0.7183,23.73
B197BB3887,0.348822,0.341592,0.391414,0.014367,0.013921,0.0172,0.7183,23.73
29252318FA,0.348821,0.341512,0.391414,0.014367,0.013916,0.0172,0.7183,23.67
6935990005,0.34882,0.34071,0.391414,0.014367,0.013867,0.0172,0.7183,23.6
14678983BF,0.34882,0.341481,0.391414,0.014367,0.013914,0.0172,0.7183,23.6
80707219A7,0.34882,0.341512,0.391414,0.014367,0.013916,0.0172,0.7183,23.6
B1B048A70B,0.348819,0.341619,0.391414,0.014367,0.013923,0.0172,0.7183,23.53
5958399267,0.348818,0.341593,0.391414,0.014367,0.013921,0.0172,0.7183,23.5
88626645B2,0.348817,0.341584,0.391414,0.014367,0.01392,0.0172,0.7183,23.45
99524605CE,0.348817,0.341585,0.391414,0.014367,0.01392,0.0172,0.7183,23.45
6654732A90,0.348816,0.341598,0.391414,0.014366,0.013921,0.0172,0.7183,23.4
23274765F3,0.348815,0.341467,0.391414,0.014366,0.013913,0.0172,0.7183,23.33
7918411F75,0.348815,0.341585,0.391414,0.014366,0.01392,0.0172,0.7183,23.33
B0E30D4938,0.348815,0.341408,0.391414,0.014366,0.01391,0.0172,0.7183,23.33
B30444DF94,0.348814,0.34062,0.391414,0.014366,0.013862,0.0172,0.7183,23.27
5891017D01,0.348811,0.341593,0.391414,0.014366,0.013921,0.0172,0.7183,23.22
B211F856FD,0.348811,0.341596,0.391414,0.014366,0.013921,0.0172,0.7183,23.22
7753949921,0.34881,0.341065,0.391414,0.014366,0.013889,0.0172,0.7183,23.17
199083375B,0.348809,0.341512,0.391414,0.014366,0.013916,0.0172,0.7183,23.12
03073121E2,0.348809,0.341478,0.391414,0.014366,0.013914,0.0172,0.7183,23.12
3498786989,0.348808,0.341356,0.391414,0.014366,0.013906,0.0172,0.7183,23.03
2206091BDF,0.348808,0.34164,0.391414,0.014366,0.013924,0.0172,0.7183,23.03
974854302E,0.348808,0.341503,0.391414,0.014366,0.013915,0.0172,0.7183,23.03
B22B6E000D,0.348806,0.341677,0.391414,0.014366,0.013926,0.0172,0.7183,22.97
5421627422,0.348805,0.341479,0.391414,0.014366,0.013914,0.0172,0.7183,22.9
A063EE758B,0.348805,0.341136,0.391414,0.014366,0.013893,0.0172,0.7183,22.9
3113714E10,0.348805,0.341479,0.391414,0.014366,0.013914,0.0172,0.7183,22.9
5962752A9A,0.348804,0.341598,0.391414,0.014366,0.013921,0.0172,0.7183,22.82
469990002D,0.348804,0.341449,0.391414,0.014366,0.013912,0.0172,0.7183,22.82
787465420E,0.348799,0.341512,0.391414,0.014365,0.013916,0.0172,0.7182,22.77
B269AF6F0A,0.348798,0.341703,0.391414,0.014365,0.013928,0.0172,0.7182,22.72
513968061B,0.348798,0.341593,0.391414,0.014365,0.013921,0.0172,0.7182,22.72
104612165A,0.348797,0.34127,0.391414,0.014365,0.013901,0.0172,0.7182,22.67
9813747039,0.348795,0.341586,0.391414,0.014365,0.013921,0.0172,0.7182,22.63
31726021FE,0.348794,0.341585,0.391414,0.014365,0.01392,0.0172,0.7182,22.6
B1134C4F18,0.348793,0.341575,0.391414,0.014365,0.01392,0.0172,0.7182,22.55
78561414A4,0.348793,0.341505,0.391414,0.014365,0.013916,0.0172,0.7182,22.55
0307016D9A,0.348791,0.341473,0.391414,0.014365,0.013914,0.0172,0.7182,22.5
144687817F,0.348789,0.341583,0.391414,0.014365,0.01392,0.0172,0.7182,22.47
820160528E,0.348788,0.341585,0.391414,0.014365,0.01392,0.0172,0.7182,22.42
1045487B27,0.348788,0.341473,0.391414,0.014365,0.013914,0.0172,0.7182,22.42
362635312A,0.348787,0.341288,0.391414,0.014365,0.013902,0.0172,0.7182,22.37
B06C9CC4EF,0.348786,0.341575,0.391414,0.014365,0.01392,0.0172,0.7182,22.3
B06FEE4568,0.348786,0.341575,0.391414,0.014365,0.01392,0.0172,0.7182,22.3
B30DB9CCB7,0.348786,0.34113,0.391414,0.014365,0.013893,0.0172,0.7182,22.3
8036584EE7,0.348785,0.341342,0.391414,0.014365,0.013906,0.0172,0.7182,22.23
4402659523,0.348784,0.340919,0.391414,0.014364,0.01388,0.0172,0.7182,22.13
B25546B646,0.348784,0.341335,0.391414,0.014364,0.013905,0.0172,0.7182,22.13
2998302514,0.348784,0.341715,0.391414,0.014364,0.013928,0.0172,0.7182,22.13
8452878F94,0.348784,0.341586,0.391414,0.014364,0.013921,0.0172,0.7182,22.13
38590561C1,0.348784,0.341065,0.391414,0.014364,0.013889,0.0172,0.7182,22.13
B3BD1F07A9,0.348782,0.341013,0.391414,0.014364,0.013886,0.0172,0.7182,22.02
A032378BEB,0.348782,0.341491,0.391414,0.014364,0.013915,0.0172,0.7182,22.02
2525252FDB,0.34878,0.341479,0.391414,0.014364,0.013914,0.0172,0.7182,21.92
2703546CB9,0.34878,0.341479,0.391414,0.014364,0.013914,0.0172,0.7182,21.92
5878162CB9,0.34878,0.341479,0.391414,0.014364,0.013914,0.0172,0.7182,21.92
7099315C0F,0.34878,0.341586,0.391414,0.014364,0.013921,0.0172,0.7182,21.92
25836943BC,0.348778,0.341822,0.391414,0.014364,0.013935,0.0172,0.7182,21.82
A027ABDE46,0.348778,0.341384,0.391414,0.014364,0.013908,0.0172,0.7182,21.82
63569229FA,0.348777,0.341348,0.391414,0.014364,0.013906,0.0172,0.7182,21.77
2071840872,0.348774,0.341473,0.391414,0.014364,0.013914,0.0172,0.7182,21.7
6815796CC7,0.348774,0.341438,0.391414,0.014364,0.013911,0.0172,0.7182,21.7
77525105A2,0.348774,0.341512,0.391414,0.014364,0.013916,0.0172,0.7182,21.7
566173103A,0.348773,0.341593,0.391414,0.014364,0.013921,0.0172,0.7182,21.62
5168333350,0.348773,0.341586,0.391414,0.014364,0.013921,0.0172,0.7182,21.62
7837651A34,0.348772,0.341586,0.391414,0.014364,0.013921,0.0172,0.7182,21.57
2975980063,0.348771,0.341492,0.391414,0.014364,0.013915,0.0172,0.7182,21.52
5481304327,0.348771,0.341073,0.391414,0.014364,0.013889,0.0172,0.7182,21.52
4433771F8F,0.348769,0.34135,0.391414,0.014364,0.013906,0.0172,0.7182,21.47
063570692D,0.348768,0.341478,0.391414,0.014364,0.013914,0.0172,0.7182,21.42
462124867C,0.348768,0.341433,0.391414,0.014364,0.013911,0.0172,0.7182,21.42
B343264002,0.348767,0.34102,0.391414,0.014363,0.013886,0.0172,0.7182,21.35
03190307E0,0.348767,0.341473,0.391414,0.014363,0.013914,0.0172,0.7182,21.35
B21D79AFC2,0.348765,0.341609,0.391414,0.014363,0.013922,0.0172,0.7182,21.3
988791124A,0.348764,0.341462,0.391414,0.014363,0.013913,0.0172,0.7182,21.25
0910895E51,0.348764,0.341071,0.391414,0.014363,0.013889,0.0172,0.7182,21.25
4691741327,0.348763,0.341512,0.391414,0.014363,0.013916,0.0172,0.7182,21.2
282474909E,0.348762,0.341479,0.391414,0.014363,0.013914,0.0172,0.7182,21.12
27927981D1,0.348762,0.341469,0.391414,0.014363,0.013913,0.0172,0.7182,21.12
071490349D,0.348762,0.341597,0.391414,0.014363,0.013921,0.0172,0.7182,21.12
1092994F2A,0.348762,0.341379,0.391414,0.014363,0.013908,0.0172,0.7182,21.12
6782853B5B,0.348761,0.341326,0.391414,0.014363,0.013905,0.0172,0.7182,21.0
B130A95387,0.348761,0.341336,0.391414,0.014363,0.013905,0.0172,0.7182,21.0
361946904F,0.348761,0.341579,0.391414,0.014363,0.01392,0.0172,0.7182,21.0
0655108438,0.34876,0.341598,0.391414,0.014363,0.013921,0.0172,0.7182,20.9
94996764A1,0.34876,0.341502,0.391414,0.014363,0.013915,0.0172,0.7182,20.9
B14B2B641A,0.34876,0.340918,0.391414,0.014363,0.01388,0.0172,0.7182,20.9
2455233A5B,0.348759,0.34108,0.391414,0.014363,0.01389,0.0172,0.7182,20.8
1824481957,0.348759,0.341479,0.391414,0.014363,0.013914,0.0172,0.7182,20.8
288349602D,0.348759,0.341288,0.391414,0.014363,0.013902,0.0172,0.7182,20.8
B1FE544261,0.348756,0.34159,0.391414,0.014363,0.013921,0.0172,0.7182,20.73
3837070255,0.348754,0.341579,0.391414,0.014363,0.01392,0.0172,0.7182,20.7
07730125AD,0.348753,0.341583,0.391414,0.014363,0.01392,0.0172,0.7182,20.67
A01478F029,0.348751,0.341386,0.391414,0.014362,0.013908,0.0172,0.7181,20.62
9133878A90,0.348751,0.341583,0.391414,0.014362,0.01392,0.0172,0.7181,20.62
3969568F20,0.34875,0.341277,0.391414,0.014362,0.013902,0.0172,0.7181,20.55
99769653F9,0.34875,0.341586,0.391414,0.014362,0.013921,0.0172,0.7181,20.55
1947892B51,0.348749,0.341462,0.391414,0.014362,0.013913,0.0172,0.7181,20.5
B2206E137C,0.348748,0.34162,0.391414,0.014362,0.013923,0.0172,0.7181,20.47
1464566617,0.348747,0.341473,0.391414,0.014362,0.013914,0.0172,0.7181,20.43
8035013E79,0.348745,0.341475,0.391414,0.014362,0.013914,0.0172,0.7181,20.38
1363657D57,0.348745,0.341473,0.391414,0.014362,0.013914,0.0172,0.7181,20.38
31164331DE,0.348742,0.341479,0.391414,0.014362,0.013914,0.0172,0.7181,20.33
5052908F93,0.348741,0.341585,0.391414,0.014362,0.01392,0.0172,0.7181,20.3
A0028B7A25,0.34874,0.341583,0.391414,0.014362,0.01392,0.0172,0.7181,20.27
B453E789E7,0.348738,0.341292,0.391414,0.014362,0.013903,0.0172,0.7181,20.2
1060247F7C,0.348738,0.341598,0.391414,0.014362,0.013921,0.0172,0.7181,20.2
3029104FAE,0.348738,0.341579,0.391414,0.014362,0.01392,0.0172,0.7181,20.2
221688033F,0.348737,0.341598,0.391414,0.014362,0.013921,0.0172,0.7181,20.1
367742531C,0.348737,0.341479,0.391414,0.014362,0.013914,0.0172,0.7181,20.1
0827036BAF,0.348737,0.341469,0.391414,0.014362,0.013913,0.0172,0.7181,20.1
B1399E35C5,0.348736,0.341597,0.391414,0.014362,0.013921,0.0172,0.7181,20.03
0269986F7A,0.348735,0.341473,0.391414,0.014361,0.013914,0.0172,0.718,19.97
4165873B24,0.348735,0.3411,0.391414,0.014361,0.013891,0.0172,0.718,19.97
91437637ED,0.348735,0.341512,0.391414,0.014361,0.013916,0.0172,0.718,19.97
8689048D3B,0.348733,0.341579,0.391414,0.014361,0.01392,0.0172,0.718,19.9
A05A715C4C,0.348732,0.341585,0.391414,0.014361,0.01392,0.0172,0.718,19.85
3383663F06,0.348732,0.341284,0.391414,0.014361,0.013902,0.0172,0.718,19.85
16063501F4,0.348731,0.341479,0.391414,0.014361,0.013914,0.0172,0.718,19.78
B0B7F59F07,0.348731,0.341066,0.391414,0.014361,0.013889,0.0172,0.718,19.78
B166C0A625,0.34873,0.341503,0.391414,0.014361,0.013915,0.0172,0.718,19.72
2928309507,0.34873,0.341579,0.391414,0.014361,0.01392,0.0172,0.718,19.72
B35D287829,0.348729,0.340676,0.391414,0.014361,0.013865,0.0172,0.718,19.63
4125459476,0.348729,0.341206,0.391414,0.014361,0.013897,0.0172,0.718,19.63
44431413F1,0.348729,0.341226,0.391414,0.014361,0.013899,0.0172,0.718,19.63
1490651C1B,0.348728,0.34124,0.391414,0.014361,0.013899,0.0172,0.718,19.57
4191735924,0.348727,0.341284,0.391414,0.014361,0.013902,0.0172,0.718,19.5
B54F6DC228,0.348727,0.340805,0.391414,0.014361,0.013873,0.0172,0.718,19.5
7623800EC5,0.348727,0.34151,0.391414,0.014361,0.013916,0.0172,0.718,19.5
9187446847,0.348726,0.341586,0.391414,0.014361,0.013921,0.0172,0.718,19.42
24452235D9,0.348726,0.341479,0.391414,0.014361,0.013914,0.0172,0.718,19.42
B0DEA983A9,0.348725,0.341598,0.391414,0.014361,0.013921,0.0172,0.718,19.35
2630124EF8,0.348725,0.341579,0.391414,0.014361,0.01392,0.0172,0.718,19.35
B14342E95F,0.348724,0.341573,0.391414,0.014361,0.01392,0.0172,0.718,19.27
25838894A7,0.348724,0.341585,0.391414,0.014361,0.01392,0.0172,0.718,19.27
3761063F5B,0.348724,0.341585,0.391414,0.014361,0.01392,0.0172,0.718,19.27
3215967BE9,0.348723,0.341063,0.391414,0.014361,0.013889,0.0172,0.718,19.15
4458243282,0.348723,0.341164,0.391414,0.014361,0.013895,0.0172,0.718,19.15
B2F9153D5F,0.348723,0.340929,0.391414,0.014361,0.01388,0.0172,0.718,19.15
8115308404,0.348723,0.341487,0.391414,0.014361,0.013914,0.0172,0.718,19.15
3060490C3B,0.348722,0.341598,0.391414,0.014361,0.013921,0.0172,0.718,19.03
B24A21E2D5,0.348722,0.341619,0.391414,0.014361,0.013923,0.0172,0.718,19.03
8502790447,0.348722,0.341377,0.391414,0.014361,0.013908,0.0172,0.718,19.03
1422785751,0.348719,0.341473,0.391414,0.01436,0.013914,0.0172,0.718,18.95
3774906EF6,0.348719,0.3411,0.391414,0.01436,0.013891,0.0172,0.718,18.95
3645977366,0.348718,0.341585,0.391414,0.01436,0.01392,0.0172,0.718,18.9
2435533967,0.348716,0.341725,0.391414,0.01436,0.013929,0.0172,0.718,18.85
2688050906,0.348716,0.341452,0.391414,0.01436,0.013912,0.0172,0.718,18.85
B1929932FB,0.348715,0.341619,0.391414,0.01436,0.013923,0.0172,0.718,18.77
4254902833,0.348715,0.341586,0.391414,0.01436,0.013921,0.0172,0.718,18.77
9218096576,0.348715,0.341471,0.391414,0.01436,0.013914,0.0172,0.718,18.77
3352319526,0.348714,0.341065,0.391414,0.01436,0.013889,0.0172,0.718,18.7
B336410B8D,0.34871,0.341215,0.391414,0.01436,0.013898,0.0172,0.718,18.63
732878725B,0.34871,0.340746,0.391414,0.01436,0.013869,0.0172,0.718,18.63
B34528A79C,0.34871,0.341018,0.391414,0.01436,0.013886,0.0172,0.718,18.63
2514036821,0.348709,0.341063,0.391414,0.01436,0.013889,0.0172,0.718,18.57
6602409045,0.348708,0.3411,0.391414,0.01436,0.013891,0.0172,0.718,18.52
B2ECA0DB4A,0.348708,0.341019,0.391414,0.01436,0.013886,0.0172,0.718,18.52
30580606F0,0.348707,0.341592,0.391414,0.01436,0.013921,0.0172,0.718,18.47
3627666CAC,0.348706,0.341598,0.391414,0.01436,0.013921,0.0172,0.718,18.4
13134705BA,0.348706,0.341598,0.391414,0.01436,0.013921,0.0172,0.718,18.4
7825658147,0.348706,0.34149,0.391414,0.01436,0.013915,0.0172,0.718,18.4
2997707A10,0.348705,0.341579,0.391414,0.01436,0.01392,0.0172,0.718,18.32
06684717B6,0.348705,0.341473,0.391414,0.01436,0.013914,0.0172,0.718,18.32
B43B8CA700,0.348704,0.340681,0.391414,0.01436,0.013865,0.0172,0.718,18.27
486820168C,0.348703,0.341251,0.391414,0.014359,0.0139,0.0172,0.718,18.2
4781571536,0.348703,0.341512,0.391414,0.014359,0.013916,0.0172,0.718,18.2
2559396065,0.348703,0.341592,0.391414,0.014359,0.013921,0.0172,0.718,18.2
0489689823,0.348702,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,18.12
3781279A22,0.348702,0.341461,0.391414,0.014359,0.013913,0.0172,0.718,18.12
8979603ACE,0.3487,0.341512,0.391414,0.014359,0.013916,0.0172,0.718,18.03
4270848F3F,0.3487,0.341467,0.391414,0.014359,0.013913,0.0172,0.718,18.03
B056A89620,0.3487,0.341031,0.391414,0.014359,0.013887,0.0172,0.718,18.03
059297499D,0.348699,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,17.97
B18F2FC671,0.348697,0.34135,0.391414,0.014359,0.013906,0.0172,0.718,17.92
B4F6D08AC7,0.348697,0.341292,0.391414,0.014359,0.013903,0.0172,0.718,17.92
25418690A8,0.348696,0.341246,0.391414,0.014359,0.0139,0.0172,0.718,17.83
9754374C0F,0.348696,0.341092,0.391414,0.014359,0.01389,0.0172,0.718,17.83
B173D60603,0.348696,0.341581,0.391414,0.014359,0.01392,0.0172,0.718,17.83
20422451E3,0.348695,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,17.77
2523056BAA,0.348694,0.341528,0.391414,0.014359,0.013917,0.0172,0.718,17.73
2683578E9B,0.348691,0.341072,0.391414,0.014359,0.013889,0.0172,0.718,17.68
6022141BF4,0.348691,0.341512,0.391414,0.014359,0.013916,0.0172,0.718,17.68
1545945A29,0.34869,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,17.62
0407332CFC,0.34869,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,17.62
151520638B,0.348689,0.341464,0.391414,0.014359,0.013913,0.0172,0.718,17.57
1487789252,0.348688,0.341473,0.391414,0.014359,0.013914,0.0172,0.718,17.52
2213306DE0,0.348688,0.341461,0.391414,0.014359,0.013913,0.0172,0.718,17.52
A05A7C6E5C,0.348687,0.341512,0.391414,0.014358,0.013916,0.0172,0.7179,17.45
B2A351FCA5,0.348687,0.341342,0.391414,0.014358,0.013906,0.0172,0.7179,17.45
82665279E0,0.348686,0.341512,0.391414,0.014358,0.013916,0.0172,0.7179,17.4
1844535E6B,0.348685,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,17.35
0751513823,0.348685,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,17.35
08903747DC,0.348683,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,17.3
3508765479,0.348682,0.340918,0.391414,0.014358,0.01388,0.0172,0.7179,17.25
2476609266,0.348682,0.341461,0.391414,0.014358,0.013913,0.0172,0.7179,17.25
051265611D,0.348681,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,17.15
30852740A6,0.348681,0.340916,0.391414,0.014358,0.01388,0.0172,0.7179,17.15
71514635F5,0.348681,0.341512,0.391414,0.014358,0.013916,0.0172,0.7179,17.15
12819212AC,0.348681,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,17.15
2839416833,0.34868,0.341461,0.391414,0.014358,0.013913,0.0172,0.7179,17.05
34421052E7,0.34868,0.341447,0.391414,0.014358,0.013912,0.0172,0.7179,17.05
5841673D0C,0.348675,0.341244,0.391414,0.014358,0.0139,0.0172,0.7179,16.97
4674700479,0.348675,0.341479,0.391414,0.014358,0.013914,0.0172,0.7179,16.97
2317291107,0.348675,0.341479,0.391414,0.014358,0.013914,0.0172,0.7179,16.97
13774503B2,0.348674,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,16.87
0599044ABC,0.348674,0.341473,0.391414,0.014358,0.013914,0.0172,0.7179,16.87
B27677C63D,0.348674,0.340629,0.391414,0.014358,0.013862,0.0172,0.7179,16.87
3590380B4B,0.348673,0.341467,0.391414,0.014358,0.013913,0.0172,0.7179,16.8
8727846E5A,0.348672,0.341462,0.391414,0.014358,0.013913,0.0172,0.7179,16.73
B50C735725,0.348672,0.340509,0.391414,0.014358,0.013855,0.0172,0.7179,16.73
B0B1077E29,0.348672,0.341586,0.391414,0.014358,0.013921,0.0172,0.7179,16.73
0927061AED,0.348671,0.341473,0.391414,0.014357,0.013914,0.0172,0.7178,16.67
9212496831,0.348669,0.341462,0.391414,0.014357,0.013913,0.0172,0.7178,16.58
8174113370,0.348669,0.341586,0.391414,0.014357,0.013921,0.0172,0.7178,16.58
766380759A,0.348669,0.3411,0.391414,0.014357,0.013891,0.0172,0.7178,16.58
1376793585,0.348669,0.341473,0.391414,0.014357,0.013914,0.0172,0.7178,16.58
8923437D27,0.348668,0.34151,0.391414,0.014357,0.013916,0.0172,0.7178,16.5
3845553AB7,0.348666,0.341255,0.391414,0.014357,0.0139,0.0172,0.7178,16.47
4976070EDA,0.348665,0.341244,0.391414,0.014357,0.0139,0.0172,0.7178,16.42
2218933170,0.348665,0.340807,0.391414,0.014357,0.013873,0.0172,0.7178,16.42
6082120433,0.348664,0.341235,0.391414,0.014357,0.013899,0.0172,0.7178,16.35
17710561A5,0.348664,0.341473,0.391414,0.014357,0.013914,0.0172,0.7178,16.35
1942869A35,0.348662,0.341428,0.391414,0.014357,0.013911,0.0172,0.7178,16.28
39172053D3,0.348662,0.340981,0.391414,0.014357,0.013884,0.0172,0.7178,16.28
30383627A2,0.348661,0.341585,0.391414,0.014357,0.01392,0.0172,0.7178,16.23
B4A57153C0,0.34866,0.3407,0.391414,0.014357,0.013867,0.0172,0.7178,16.2
B425DF5002,0.348657,0.34089,0.391414,0.014357,0.013878,0.0172,0.7178,16.17
15745721EB,0.348656,0.34127,0.391414,0.014357,0.013901,0.0172,0.7178,16.13
B4E58F2574,0.348655,0.34102,0.391414,0.014356,0.013886,0.0172,0.7178,16.1
23301260CE,0.348652,0.341585,0.391414,0.014356,0.01392,0.0172,0.7178,16.03
1392144192,0.348652,0.341572,0.391414,0.014356,0.01392,0.0172,0.7178,16.03
2465649DE8,0.348652,0.341479,0.391414,0.014356,0.013914,0.0172,0.7178,16.03
B3B668853F,0.348651,0.341349,0.391414,0.014356,0.013906,0.0172,0.7178,15.95
8344041874,0.348651,0.341509,0.391414,0.014356,0.013916,0.0172,0.7178,15.95
01685671E3,0.348649,0.340763,0.391414,0.014356,0.01387,0.0172,0.7178,15.9
3561754461,0.348648,0.341467,0.391414,0.014356,0.013913,0.0172,0.7178,15.87
B50CC61BBD,0.348646,0.34084,0.391414,0.014356,0.013875,0.0172,0.7178,15.77
7468845DDC,0.348646,0.341436,0.391414,0.014356,0.013911,0.0172,0.7178,15.77
B4D8416D39,0.348646,0.34084,0.391414,0.014356,0.013875,0.0172,0.7178,15.77
A05EB5D542,0.348646,0.341462,0.391414,0.014356,0.013913,0.0172,0.7178,15.77
20243301F6,0.348646,0.34127,0.391414,0.014356,0.013901,0.0172,0.7178,15.77
2755643C87,0.348645,0.341585,0.391414,0.014356,0.01392,0.0172,0.7178,15.67
1241797B4A,0.348644,0.34127,0.391414,0.014356,0.013901,0.0172,0.7178,15.62
3574404B7B,0.348644,0.341479,0.391414,0.014356,0.013914,0.0172,0.7178,15.62
4228483E8B,0.348643,0.341326,0.391414,0.014356,0.013905,0.0172,0.7178,15.57
44032382F2,0.348642,0.341586,0.391414,0.014356,0.013921,0.0172,0.7178,15.53
B011A2AB05,0.34864,0.341611,0.391414,0.014356,0.013922,0.0172,0.7178,15.5
B084887BC1,0.348639,0.341565,0.391414,0.014355,0.013919,0.0172,0.7178,15.47
7256796181,0.348636,0.34151,0.391414,0.014355,0.013916,0.0172,0.7178,15.43
B2566CC0F8,0.348634,0.341598,0.391414,0.014355,0.013921,0.0172,0.7178,15.38
9523205D5D,0.348634,0.341107,0.391414,0.014355,0.013891,0.0172,0.7178,15.38
5915454311,0.348633,0.341129,0.391414,0.014355,0.013893,0.0172,0.7178,15.33
5245530C48,0.348632,0.341505,0.391414,0.014355,0.013916,0.0172,0.7178,15.28
523805648D,0.348632,0.341505,0.391414,0.014355,0.013916,0.0172,0.7178,15.28
11948472EF,0.348631,0.34151,0.391414,0.014355,0.013916,0.0172,0.7178,15.22
333884453A,0.348631,0.341072,0.391414,0.014355,0.013889,0.0172,0.7178,15.22
2347844E25,0.34863,0.341585,0.391414,0.014355,0.01392,0.0172,0.7178,15.17
3071320570,0.348628,0.341206,0.391414,0.014355,0.013897,0.0172,0.7178,15.1
B08F5631AC,0.348628,0.341575,0.391414,0.014355,0.01392,0.0172,0.7178,15.1
54648676E8,0.348628,0.341585,0.391414,0.014355,0.01392,0.0172,0.7178,15.1
