cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
81329491D5,0.295981,0.295616,0.296773,0.022435,0.022397,0.022518,1.1218,17.38
0621152ED4,0.295981,0.295647,0.296794,0.022435,0.0224,0.022521,1.1218,17.38
B1F19A3829,0.295981,0.295614,0.296787,0.022435,0.022396,0.02252,1.1218,17.38
0952814EF8,0.295981,0.295647,0.296794,0.022435,0.0224,0.022521,1.1218,17.38
646381902F,0.295981,0.295655,0.296792,0.022435,0.022401,0.02252,1.1218,17.38
800006674E,0.295981,0.295644,0.296781,0.022435,0.022399,0.022519,1.1218,17.38
26099739D8,0.295981,0.295666,0.296931,0.022435,0.022402,0.022535,1.1218,17.38
7921048F94,0.295981,0.295641,0.296969,0.022435,0.022399,0.022539,1.1218,17.38
6857259523,0.295981,0.295652,0.296789,0.022435,0.0224,0.02252,1.1218,17.38
4614104F0F,0.295981,0.295639,0.296867,0.022435,0.022399,0.022528,1.1218,17.38
0823586CA7,0.295981,0.295656,0.296789,0.022435,0.022401,0.02252,1.1218,17.38
3491806975,0.295981,0.295646,0.296929,0.022435,0.0224,0.022535,1.1218,17.38
1803643D46,0.295981,0.295644,0.296883,0.022435,0.022399,0.02253,1.1218,17.38
B4DBE04B54,0.295981,0.29561,0.297258,0.022435,0.022396,0.02257,1.1218,17.38
2906102F38,0.295981,0.295655,0.296828,0.022435,0.022401,0.022524,1.1218,17.38
08268935AF,0.295981,0.295646,0.296897,0.022435,0.0224,0.022531,1.1218,17.38
148385323B,0.295981,0.295665,0.296897,0.022435,0.022402,0.022531,1.1218,17.38
B5540C6116,0.295981,0.295612,0.297382,0.022435,0.022396,0.022583,1.1218,17.38
35433912C1,0.29598,0.295658,0.29673,0.022435,0.022401,0.022514,1.1218,17.16
B52E2B4BF1,0.29598,0.29561,0.297333,0.022435,0.022396,0.022577,1.1218,17.16
1992449CEA,0.29598,0.295647,0.296763,0.022435,0.0224,0.022517,1.1218,17.16
B191DB03D1,0.29598,0.295632,0.297277,0.022435,0.022398,0.022572,1.1218,17.16
811011569D,0.29598,0.295636,0.296968,0.022435,0.022399,0.022539,1.1218,17.16
4232744AD6,0.29598,0.295645,0.296965,0.022435,0.0224,0.022539,1.1218,17.16
B2BFEF09F9,0.29598,0.29561,0.297382,0.022435,0.022396,0.022583,1.1218,17.16
B32675D2DC,0.29598,0.295618,0.29738,0.022435,0.022397,0.022582,1.1218,17.16
B4596874FB,0.29598,0.29561,0.297066,0.022435,0.022396,0.022549,1.1218,17.16
4371794688,0.29598,0.29564,0.296867,0.022435,0.022399,0.022528,1.1218,17.16
27438275AA,0.29598,0.295643,0.296859,0.022435,0.022399,0.022527,1.1218,17.16
1175937DE5,0.29598,0.295644,0.29705,0.022435,0.022399,0.022548,1.1218,17.16
9481998847,0.29598,0.295616,0.297383,0.022435,0.022397,0.022583,1.1218,17.16
69467206B0,0.29598,0.295638,0.296957,0.022435,0.022399,0.022538,1.1218,17.16
B3FD552A60,0.29598,0.295613,0.297206,0.022435,0.022396,0.022564,1.1218,17.16
B1BD351A62,0.29598,0.295628,0.297019,0.022435,0.022398,0.022544,1.1218,17.16
101398815E,0.29598,0.295646,0.296792,0.022435,0.0224,0.02252,1.1218,17.16
13264079AC,0.29598,0.295652,0.296912,0.022435,0.0224,0.022533,1.1218,17.16
3848152B7A,0.29598,0.295658,0.296811,0.022435,0.022401,0.022522,1.1218,17.16
B226673178,0.29598,0.295628,0.296987,0.022435,0.022398,0.022541,1.1218,17.16
48314205E8,0.29598,0.295647,0.296794,0.022435,0.0224,0.022521,1.1218,17.16
4488780270,0.29598,0.295645,0.296965,0.022435,0.0224,0.022539,1.1218,17.16
3683935F51,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1863538035,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
451612583D,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
11407901B0,0.295979,0.295644,0.296792,0.022435,0.022399,0.02252,1.1218,16.68
1750560FCB,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4483094E30,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4489547B60,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
30214947B8,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
2993067505,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4358995477,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
2857331820,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1271046456,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
2677578742,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1386849000,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3151810BE1,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1986668A49,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4035127423,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4587478A98,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4168141AC1,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4512213BF3,0.295979,0.295639,0.296965,0.022435,0.022399,0.022539,1.1218,16.68
4224680C36,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
26774616B5,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4563329238,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
33942564A8,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3956716156,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
478702492A,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4453817E0B,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
2739092239,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1869854C52,0.295979,0.295642,0.296792,0.022435,0.022399,0.02252,1.1218,16.68
459505140A,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3735602C47,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4831335FC0,0.295979,0.29565,0.296763,0.022435,0.0224,0.022517,1.1218,16.68
3769492B31,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3465695DF9,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
B2ABE48CCF,0.295979,0.295622,0.296987,0.022435,0.022397,0.022541,1.1218,16.68
06957284E7,0.295979,0.29565,0.296922,0.022435,0.0224,0.022534,1.1218,16.68
3613703A0B,0.295979,0.29564,0.296768,0.022435,0.022399,0.022518,1.1218,16.68
2708229544,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4720983669,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4817352C9E,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
374310297A,0.295979,0.29564,0.296761,0.022435,0.022399,0.022517,1.1218,16.68
3050169714,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
73287915A7,0.295979,0.295637,0.296943,0.022435,0.022399,0.022536,1.1218,16.68
B4CF8D7466,0.295979,0.29561,0.297186,0.022435,0.022396,0.022562,1.1218,16.68
2605962BDC,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
63368061BD,0.295979,0.295636,0.297043,0.022435,0.022399,0.022547,1.1218,16.68
174176886A,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3814680584,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3194295F9B,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
2815997A3A,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1097374DA8,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1796166312,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
452736756F,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
37228354A0,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
48141878C8,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
1524135BFA,0.295979,0.29567,0.296868,0.022435,0.022402,0.022528,1.1218,16.68
2559574348,0.295979,0.295645,0.296883,0.022435,0.0224,0.02253,1.1218,16.68
6336793701,0.295979,0.295636,0.297043,0.022435,0.022399,0.022547,1.1218,16.68
0751695E52,0.295979,0.295644,0.296792,0.022435,0.022399,0.02252,1.1218,16.68
3041526AA5,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
6338626FA2,0.295979,0.295636,0.297043,0.022435,0.022399,0.022547,1.1218,16.68
42365049B0,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
4315088B41,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
593550667F,0.295979,0.295661,0.296946,0.022435,0.022401,0.022537,1.1218,16.68
43306369DF,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
69004932F7,0.295979,0.295639,0.296884,0.022435,0.022399,0.02253,1.1218,16.68
4233231CB8,0.295979,0.295642,0.296954,0.022435,0.022399,0.022537,1.1218,16.68
3787445A7A,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
47278232F6,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
185503032E,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
6198669779,0.295979,0.29564,0.296769,0.022435,0.022399,0.022518,1.1218,16.68
3177006449,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3511021A2D,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
3630792058,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
36313859B1,0.295979,0.295656,0.296863,0.022435,0.022401,0.022528,1.1218,16.68
4290804379,0.295979,0.295642,0.296793,0.022435,0.022399,0.02252,1.1218,16.68
B269E73FF7,0.295978,0.295639,0.297014,0.022435,0.022399,0.022544,1.1218,16.2
0644568A54,0.295978,0.295666,0.296868,0.022435,0.022402,0.022528,1.1218,16.2
B1BF99A26F,0.295978,0.295633,0.296895,0.022435,0.022398,0.022531,1.1218,16.2
1186116DDF,0.295978,0.295638,0.296835,0.022435,0.022399,0.022525,1.1218,16.2
33938895CC,0.295978,0.295666,0.296801,0.022435,0.022402,0.022521,1.1218,16.2
B559426EB2,0.295978,0.295606,0.297276,0.022435,0.022395,0.022571,1.1218,16.2
311779884B,0.295978,0.295644,0.296959,0.022435,0.022399,0.022538,1.1218,16.2
B465CF54D1,0.295978,0.295607,0.297277,0.022435,0.022396,0.022572,1.1218,16.2
8340717169,0.295978,0.295645,0.29699,0.022435,0.0224,0.022541,1.1218,16.2
184227121F,0.295978,0.295656,0.296809,0.022435,0.022401,0.022522,1.1218,16.2
0859789054,0.295978,0.295645,0.296765,0.022435,0.0224,0.022518,1.1218,16.2
92393443DE,0.295978,0.295637,0.297038,0.022435,0.022399,0.022546,1.1218,16.2
3616827C0C,0.295978,0.295644,0.296859,0.022435,0.022399,0.022527,1.1218,16.2
4980836BE2,0.295978,0.295661,0.296883,0.022435,0.022401,0.02253,1.1218,16.2
7914378F52,0.295978,0.295629,0.29734,0.022435,0.022398,0.022578,1.1218,16.2
B2B127B890,0.295978,0.295611,0.297127,0.022435,0.022396,0.022556,1.1218,16.2
5960819F6F,0.295978,0.295625,0.296844,0.022435,0.022397,0.022526,1.1218,16.2
2128558D9D,0.295978,0.295645,0.296812,0.022435,0.0224,0.022522,1.1218,16.2
3422343EC5,0.295977,0.295642,0.296793,0.022434,0.022399,0.02252,1.1217,15.97
847594289A,0.295977,0.295637,0.296888,0.022434,0.022399,0.02253,1.1217,15.97
26420543EE,0.295977,0.29564,0.296764,0.022434,0.022399,0.022517,1.1217,15.97
4157830DD8,0.295977,0.295659,0.296918,0.022434,0.022401,0.022534,1.1217,15.97
961368797A,0.295977,0.295616,0.29691,0.022434,0.022397,0.022533,1.1217,15.97
A059F11EEE,0.295977,0.295641,0.296987,0.022434,0.022399,0.022541,1.1217,15.97
58925004D3,0.295977,0.295656,0.2969,0.022434,0.022401,0.022532,1.1217,15.97
0387132F6A,0.295977,0.295652,0.296909,0.022434,0.0224,0.022533,1.1217,15.97
3954684479,0.295977,0.295646,0.296856,0.022434,0.0224,0.022527,1.1217,15.97
837602527E,0.295977,0.295633,0.297005,0.022434,0.022398,0.022543,1.1217,15.97
B2BD83DA75,0.295977,0.295638,0.296815,0.022434,0.022399,0.022523,1.1217,15.97
07520703CB,0.295977,0.295646,0.296929,0.022434,0.0224,0.022535,1.1217,15.97
1045897D7E,0.295977,0.295664,0.296774,0.022434,0.022402,0.022518,1.1217,15.97
84865044A5,0.295977,0.295648,0.296847,0.022434,0.0224,0.022526,1.1217,15.97
1135351946,0.295977,0.295646,0.296929,0.022434,0.0224,0.022535,1.1217,15.97
0972565A04,0.295977,0.295646,0.296929,0.022434,0.0224,0.022535,1.1217,15.97
5404700388,0.295977,0.29564,0.296765,0.022434,0.022399,0.022518,1.1217,15.97
B15A6FA723,0.295977,0.29564,0.296886,0.022434,0.022399,0.02253,1.1217,15.97
0980171EAE,0.295977,0.295642,0.296871,0.022434,0.022399,0.022529,1.1217,15.97
B2F1D31768,0.295977,0.295641,0.297257,0.022434,0.022399,0.022569,1.1217,15.97
3167304DEE,0.295977,0.295656,0.296962,0.022434,0.022401,0.022538,1.1217,15.97
02198512C8,0.295977,0.295668,0.296729,0.022434,0.022402,0.022514,1.1217,15.97
B1879190EB,0.295977,0.295638,0.29697,0.022434,0.022399,0.022539,1.1217,15.97
9911735E76,0.295977,0.295651,0.297063,0.022434,0.0224,0.022549,1.1217,15.97
B277FD7F83,0.295977,0.295625,0.296942,0.022434,0.022397,0.022536,1.1217,15.97
06528740AB,0.295977,0.29564,0.296895,0.022434,0.022399,0.022531,1.1217,15.97
55259237E9,0.295977,0.295669,0.296895,0.022434,0.022402,0.022531,1.1217,15.97
257776789D,0.295977,0.29564,0.296767,0.022434,0.022399,0.022518,1.1217,15.97
172415735D,0.295977,0.295639,0.29705,0.022434,0.022399,0.022548,1.1217,15.97
B1A4E93D87,0.295976,0.295628,0.297019,0.022434,0.022398,0.022544,1.1217,15.7
033440688D,0.295976,0.295668,0.296729,0.022434,0.022402,0.022514,1.1217,15.7
B482552F25,0.295976,0.295607,0.297024,0.022434,0.022396,0.022545,1.1217,15.7
4023249A18,0.295976,0.295643,0.296904,0.022434,0.022399,0.022532,1.1217,15.7
24295819A8,0.295976,0.295646,0.296789,0.022434,0.0224,0.02252,1.1217,15.7
13665321E1,0.295976,0.295656,0.296863,0.022434,0.022401,0.022528,1.1217,15.7
1128175774,0.295976,0.295641,0.296999,0.022434,0.022399,0.022542,1.1217,15.7
A065D39AF1,0.295976,0.295647,0.296977,0.022434,0.0224,0.02254,1.1217,15.7
2472524758,0.295976,0.295638,0.29705,0.022434,0.022399,0.022548,1.1217,15.7
31386228CD,0.295976,0.295653,0.296862,0.022434,0.0224,0.022528,1.1217,15.7
B19E148C87,0.295976,0.295638,0.296932,0.022434,0.022399,0.022535,1.1217,15.7
8221449A55,0.295976,0.29562,0.296995,0.022434,0.022397,0.022542,1.1217,15.7
9385595602,0.295976,0.295647,0.297056,0.022434,0.0224,0.022548,1.1217,15.7
33625976D2,0.295976,0.295642,0.296793,0.022434,0.022399,0.02252,1.1217,15.7
362868773C,0.295976,0.295642,0.296793,0.022434,0.022399,0.02252,1.1217,15.7
3517782589,0.295976,0.295646,0.296897,0.022434,0.0224,0.022531,1.1217,15.7
18736790D3,0.295976,0.295643,0.29677,0.022434,0.022399,0.022518,1.1217,15.7
0762097655,0.295976,0.29563,0.297124,0.022434,0.022398,0.022555,1.1217,15.7
8336576824,0.295976,0.295654,0.296942,0.022434,0.022401,0.022536,1.1217,15.7
3749632635,0.295976,0.295644,0.296959,0.022434,0.022399,0.022538,1.1217,15.7
1419077362,0.295976,0.295646,0.296929,0.022434,0.0224,0.022535,1.1217,15.7
97906457D7,0.295976,0.295657,0.296875,0.022434,0.022401,0.022529,1.1217,15.7
37607350B3,0.295976,0.295625,0.29705,0.022434,0.022397,0.022548,1.1217,15.7
B4E5F155E2,0.295976,0.29561,0.297277,0.022434,0.022396,0.022572,1.1217,15.7
2187778384,0.295976,0.295652,0.29679,0.022434,0.0224,0.02252,1.1217,15.7
0806434263,0.295975,0.29564,0.29676,0.022434,0.022399,0.022517,1.1217,15.47
101588921F,0.295975,0.295638,0.296763,0.022434,0.022399,0.022517,1.1217,15.47
20333716D3,0.295975,0.29566,0.296955,0.022434,0.022401,0.022538,1.1217,15.47
4220494DD0,0.295975,0.295666,0.29687,0.022434,0.022402,0.022529,1.1217,15.47
8529926D9A,0.295975,0.295649,0.296763,0.022434,0.0224,0.022517,1.1217,15.47
B2A7A47E72,0.295975,0.295637,0.296891,0.022434,0.022399,0.022531,1.1217,15.47
B56D0AB1F5,0.295975,0.295613,0.297143,0.022434,0.022396,0.022557,1.1217,15.47
6136558FD8,0.295975,0.295657,0.296862,0.022434,0.022401,0.022528,1.1217,15.47
494429514F,0.295975,0.295667,0.296793,0.022434,0.022402,0.02252,1.1217,15.47
5995384B61,0.295975,0.295637,0.296765,0.022434,0.022399,0.022518,1.1217,15.47
40664783CD,0.295975,0.295644,0.296793,0.022434,0.022399,0.02252,1.1217,15.47
41369986BE,0.295975,0.295644,0.296793,0.022434,0.022399,0.02252,1.1217,15.47
2633453A27,0.295975,0.295638,0.29705,0.022434,0.022399,0.022548,1.1217,15.47
97509724A6,0.295975,0.29564,0.29676,0.022434,0.022399,0.022517,1.1217,15.47
9843119EBF,0.295975,0.295629,0.296908,0.022434,0.022398,0.022533,1.1217,15.47
1360704874,0.295975,0.295642,0.296792,0.022434,0.022399,0.02252,1.1217,15.47
1289217784,0.295975,0.295656,0.296765,0.022434,0.022401,0.022518,1.1217,15.47
7089835CEA,0.295975,0.295637,0.296886,0.022434,0.022399,0.02253,1.1217,15.47
2104674FE9,0.295975,0.295647,0.296881,0.022434,0.0224,0.02253,1.1217,15.47
48987131DA,0.295975,0.295636,0.296763,0.022434,0.022399,0.022517,1.1217,15.47
3019655A20,0.295975,0.295645,0.296773,0.022434,0.0224,0.022518,1.1217,15.47
51903078D3,0.295974,0.295661,0.297025,0.022434,0.022401,0.022545,1.1217,15.22
B1021D6E08,0.295974,0.295631,0.297182,0.022434,0.022398,0.022562,1.1217,15.22
0146304DDD,0.295974,0.295665,0.296822,0.022434,0.022402,0.022524,1.1217,15.22
B5046B2A07,0.295974,0.295615,0.297277,0.022434,0.022396,0.022572,1.1217,15.22
1383100A37,0.295974,0.295646,0.296929,0.022434,0.0224,0.022535,1.1217,15.22
048396655F,0.295974,0.295616,0.297241,0.022434,0.022397,0.022568,1.1217,15.22
B146D239FE,0.295974,0.295636,0.29703,0.022434,0.022399,0.022545,1.1217,15.22
7781635857,0.295974,0.295636,0.297036,0.022434,0.022399,0.022546,1.1217,15.22
4234246256,0.295974,0.295638,0.296963,0.022434,0.022399,0.022538,1.1217,15.22
2630140C2D,0.295974,0.295652,0.296788,0.022434,0.0224,0.02252,1.1217,15.22
548351648D,0.295974,0.295669,0.296791,0.022434,0.022402,0.02252,1.1217,15.22
47605008DE,0.295974,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,15.22
1152844CF3,0.295974,0.295659,0.296955,0.022434,0.022401,0.022538,1.1217,15.22
4551467562,0.295974,0.295642,0.296793,0.022434,0.022399,0.02252,1.1217,15.22
A012A2E1A2,0.295974,0.295638,0.296999,0.022434,0.022399,0.022542,1.1217,15.22
7908501D78,0.295974,0.295637,0.296524,0.022434,0.022399,0.022492,1.1217,15.22
6886792889,0.295974,0.29565,0.296746,0.022434,0.0224,0.022516,1.1217,15.22
7752733DA6,0.295974,0.295644,0.296959,0.022434,0.022399,0.022538,1.1217,15.22
87929403A2,0.295974,0.295648,0.296843,0.022434,0.0224,0.022526,1.1217,15.22
3112452CA1,0.295974,0.295638,0.29705,0.022434,0.022399,0.022548,1.1217,15.22
0623592C62,0.295974,0.295639,0.297282,0.022434,0.022399,0.022572,1.1217,15.22
35414332F6,0.295974,0.295655,0.297024,0.022434,0.022401,0.022545,1.1217,15.22
B48CB04B97,0.295974,0.295615,0.297113,0.022434,0.022396,0.022554,1.1217,15.22
1533639EEC,0.295974,0.29564,0.296768,0.022434,0.022399,0.022518,1.1217,15.22
4603413893,0.295974,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,15.22
16201817A6,0.295974,0.295644,0.296871,0.022434,0.022399,0.022529,1.1217,15.22
92756425EC,0.295974,0.295636,0.296807,0.022434,0.022399,0.022522,1.1217,15.22
7295546B01,0.295974,0.295599,0.296974,0.022434,0.022395,0.02254,1.1217,15.22
4275681394,0.295974,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,15.22
6836778FAB,0.295974,0.295644,0.296792,0.022434,0.022399,0.02252,1.1217,15.22
9223222B90,0.295973,0.295649,0.296763,0.022434,0.0224,0.022517,1.1217,14.96
B2339C548C,0.295973,0.295636,0.296861,0.022434,0.022399,0.022528,1.1217,14.96
B20655F9A9,0.295973,0.295612,0.297253,0.022434,0.022396,0.022569,1.1217,14.96
2293150F3A,0.295973,0.295625,0.297012,0.022434,0.022397,0.022544,1.1217,14.96
7899795D0D,0.295973,0.295636,0.297036,0.022434,0.022399,0.022546,1.1217,14.96
A044E45FEF,0.295973,0.295639,0.29678,0.022434,0.022399,0.022519,1.1217,14.96
46226592E2,0.295973,0.295657,0.296764,0.022434,0.022401,0.022517,1.1217,14.96
37414706B6,0.295973,0.295625,0.297012,0.022434,0.022397,0.022544,1.1217,14.96
17877924A0,0.295973,0.295646,0.296853,0.022434,0.0224,0.022527,1.1217,14.96
31239003D4,0.295973,0.295634,0.296883,0.022434,0.022398,0.02253,1.1217,14.96
09363360E9,0.295973,0.295639,0.29705,0.022434,0.022399,0.022548,1.1217,14.96
7090336A5B,0.295973,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,14.96
4547370070,0.295973,0.295646,0.296828,0.022434,0.0224,0.022524,1.1217,14.96
A0572A781E,0.295973,0.295633,0.296965,0.022434,0.022398,0.022539,1.1217,14.96
11122609FA,0.295973,0.295639,0.29705,0.022434,0.022399,0.022548,1.1217,14.96
725762097B,0.295973,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,14.96
B3735C825B,0.295973,0.29561,0.297048,0.022434,0.022396,0.022547,1.1217,14.96
8138681C04,0.295973,0.295636,0.296762,0.022434,0.022399,0.022517,1.1217,14.96
B45501EA46,0.295973,0.295615,0.29738,0.022434,0.022396,0.022582,1.1217,14.96
243853678F,0.295973,0.295637,0.296953,0.022434,0.022399,0.022537,1.1217,14.96
0645968DA4,0.295972,0.295652,0.296787,0.022434,0.0224,0.02252,1.1217,14.76
77764777D3,0.295972,0.295639,0.296899,0.022434,0.022399,0.022532,1.1217,14.76
A0587D1F2F,0.295972,0.295633,0.296978,0.022434,0.022398,0.02254,1.1217,14.76
5981346ADB,0.295972,0.295615,0.296874,0.022434,0.022396,0.022529,1.1217,14.76
5169598738,0.295972,0.295636,0.296763,0.022434,0.022399,0.022517,1.1217,14.76
1035712892,0.295972,0.295639,0.29705,0.022434,0.022399,0.022548,1.1217,14.76
8954926EB2,0.295972,0.295636,0.296896,0.022434,0.022399,0.022531,1.1217,14.76
91139594E4,0.295972,0.295636,0.296936,0.022434,0.022399,0.022536,1.1217,14.76
45817145FF,0.295972,0.295633,0.296727,0.022434,0.022398,0.022514,1.1217,14.76
454192209B,0.295972,0.295652,0.296857,0.022434,0.0224,0.022527,1.1217,14.76
29004349D8,0.295972,0.295637,0.296978,0.022434,0.022399,0.02254,1.1217,14.76
36761620DA,0.295972,0.295638,0.296883,0.022434,0.022399,0.02253,1.1217,14.76
33890360FB,0.295972,0.295637,0.296978,0.022434,0.022399,0.02254,1.1217,14.76
60399379AE,0.295972,0.295636,0.296765,0.022434,0.022399,0.022518,1.1217,14.76
87854384C9,0.295972,0.295636,0.296898,0.022434,0.022399,0.022532,1.1217,14.76
4722306A2E,0.295972,0.295633,0.296727,0.022434,0.022398,0.022514,1.1217,14.76
3198315507,0.295972,0.295638,0.296963,0.022434,0.022399,0.022538,1.1217,14.76
1141775E85,0.295972,0.295648,0.29684,0.022434,0.0224,0.022525,1.1217,14.76
27324297BC,0.295972,0.295646,0.296973,0.022434,0.0224,0.022539,1.1217,14.76
266504832E,0.295972,0.295636,0.296891,0.022434,0.022399,0.022531,1.1217,14.76
47773054CC,0.295971,0.295639,0.296867,0.022434,0.022399,0.022528,1.1217,14.56
3489438753,0.295971,0.295641,0.296862,0.022434,0.022399,0.022528,1.1217,14.56
4013864959,0.295971,0.295638,0.296963,0.022434,0.022399,0.022538,1.1217,14.56
A02944C5BD,0.295971,0.295639,0.296789,0.022434,0.022399,0.02252,1.1217,14.56
74830074B9,0.295971,0.295637,0.296889,0.022434,0.022399,0.022531,1.1217,14.56
B2A3CA8484,0.295971,0.29564,0.296992,0.022434,0.022399,0.022541,1.1217,14.56
1376646C34,0.295971,0.295666,0.296704,0.022434,0.022402,0.022511,1.1217,14.56
3468836E02,0.295971,0.295641,0.296862,0.022434,0.022399,0.022528,1.1217,14.56
3585571AC8,0.295971,0.295657,0.296862,0.022434,0.022401,0.022528,1.1217,14.56
171386889B,0.295971,0.295659,0.296788,0.022434,0.022401,0.02252,1.1217,14.56
B4611CF11F,0.295971,0.295609,0.297284,0.022434,0.022396,0.022572,1.1217,14.56
7286309466,0.295971,0.295637,0.297012,0.022434,0.022399,0.022544,1.1217,14.56
38427208DA,0.295971,0.295638,0.29705,0.022434,0.022399,0.022548,1.1217,14.56
A066F51964,0.295971,0.295631,0.296795,0.022434,0.022398,0.022521,1.1217,14.56
8497700BDE,0.295971,0.295636,0.296814,0.022434,0.022399,0.022523,1.1217,14.56
2788875C71,0.295971,0.295667,0.296788,0.022434,0.022402,0.02252,1.1217,14.56
5027690509,0.295971,0.295638,0.296764,0.022434,0.022399,0.022517,1.1217,14.56
4724847B14,0.295971,0.295653,0.296961,0.022434,0.0224,0.022538,1.1217,14.56
A0394EFE42,0.295971,0.295636,0.296814,0.022434,0.022399,0.022523,1.1217,14.56
B219B03FAD,0.295971,0.295637,0.296886,0.022434,0.022399,0.02253,1.1217,14.56
B3027438DB,0.295971,0.295624,0.297016,0.022434,0.022397,0.022544,1.1217,14.56
1876991DF5,0.29597,0.295643,0.296853,0.022434,0.022399,0.022527,1.1217,14.37
B23174A048,0.29597,0.295629,0.297019,0.022434,0.022398,0.022544,1.1217,14.37
14381330E5,0.29597,0.295641,0.296965,0.022434,0.022399,0.022539,1.1217,14.37
B4AE318E51,0.29597,0.29561,0.297258,0.022434,0.022396,0.02257,1.1217,14.37
B1FABF684E,0.29597,0.295643,0.296861,0.022434,0.022399,0.022528,1.1217,14.37
97254130B3,0.29597,0.295664,0.296922,0.022434,0.022402,0.022534,1.1217,14.37
2206942A24,0.29597,0.29564,0.296805,0.022434,0.022399,0.022522,1.1217,14.37
77778737D7,0.29597,0.295639,0.296887,0.022434,0.022399,0.02253,1.1217,14.37
